state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,4,5039877,59.68399625625784,45.40360239517183,1.5873403259643044,1.1607426133613974,0.0,0.0
2,Alaska,AK,4,732673,33.30271485369326,28.330705317573948,0.6824326814281405,0.5686939011901171,0.0,0.0
3,Arizona,AZ,4,7276316,42.768895688422546,35.70684474317577,1.3330921856609856,0.9849306526361233,0.0,0.0
4,Arkansas,AR,4,3025891,39.72383671454127,32.788453290051,0.7931548096081451,0.5673260096502705,0.0,0.0
5,California,CA,4,39237836,54.45254422287712,44.96352522018362,1.5138449531212679,1.087810585001001,0.0,0.0
6,Colorado,CO,4,5812069,112.00830547607057,94.61100931281342,4.3530109501452925,2.907742492389543,0.0,0.0
7,Connecticut,CT,4,3605597,292.26782693684294,216.88898834625326,12.425126823657775,7.174031558897643,0.0,0.0
8,Delaware,DE,4,1003384,132.15279494191657,94.36637846100226,3.189207721071893,1.6776561449388605,0.0,0.0
9,District of Columbia,DC,4,1340100,123.87135288411312,94.14009615487116,2.8356092828893367,1.865532422953511,0.0,0.0
10,Florida,FL,4,21781128,82.45670288517655,67.36368946810941,1.919092528173931,1.2656216274320902,0.0,0.0
11,Georgia,GA,4,10799566,109.80996828946644,83.05492487912412,3.935343327685575,2.8565962743317654,0.0,0.0
12,Hawaii,HI,4,1441553,32.118139256759896,28.213620013574644,0.5549570497928277,0.3237249457124828,0.0,0.0
13,Idaho,ID,4,1900923,74.96358348023566,64.47243936610946,1.3151505873725553,0.7978580230060169,0.0,0.0
14,Illinois,IL,4,12671469,141.15963981760916,109.16650626695296,4.790289113282761,2.922576169608538,0.0,0.0
15,Indiana,IN,4,6805985,102.26293475521912,80.36624067955314,5.1866114897402795,2.9557318546348057,0.0,0.0
16,Iowa,IA,4,3193079,43.469015329717806,33.3354912743647,0.9708497660095475,0.7203078909103094,0.0,0.0
17,Kansas,KS,4,2934582,40.21015599495942,32.03668724005181,1.7038201692779413,1.016612701002505,0.0,0.0
18,Kentucky,KY,4,4509394,37.74343071375001,28.26797316256432,1.99583358650852,1.3268597362158492,0.0,0.0
19,Louisiana,LA,4,4624047,416.3668751636824,343.64146508767874,16.327688710776513,12.027703582309321,0.0,0.0
20,Maine,ME,4,1372247,42.70368235456153,37.75871669916984,1.2388440273507613,0.8744781369534785,0.0,0.0
21,Maryland,MD,4,6165129,113.02277697676723,78.3948374339427,2.7898848507468377,1.570661916941776,0.0,0.0
22,Massachusetts,MA,4,6984723,300.28391963432193,224.93989484520105,8.575859056973341,4.769933849440653,0.0,0.0
23,Michigan,MI,4,10050811,225.3151511853123,184.88770991429732,12.73529071435131,7.901518262224478,0.0,0.0
24,Minnesota,MN,3,5707390,23.390726759517047,18.987913664815014,0.9987051874849976,0.6015592649763436,0.0,0.0
25,Mississippi,MS,4,2949965,83.69590825653863,65.26953951753907,2.7796939963694487,1.8700786845493644,0.0,0.0
26,Missouri,MO,4,6168187,61.590220919048015,48.82657230908022,1.7022830209265705,1.113239054955154,0.0,0.0
27,Montana,MT,4,1104271,33.05348053149997,29.34062381426299,0.5433448854493145,0.5433448854493145,0.0,0.0
28,Nebraska,NE,4,1963692,34.526799518458084,25.134869855936092,0.9166406951803032,0.5686567275655585,0.0,0.0
