state_id,state_name,state_abbr,risk_level,population2021,daily_new_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,2,5039877,4.365185896401837,3.6508827497179,0.23810104889464564,0.25794280296919947,60.65132145090048,49.35181949876951
2,Alaska,AK,3,732673,127.47842489077665,28.44769377724734,0.0,0.0,69.2656887861297,61.72153197947788
3,Arizona,AZ,2,7276316,94.00361391671281,13.429087702387545,5.675949202865846,0.0,72.3878127338065,61.03497978922301
4,Arkansas,AR,1,3025891,3.800533462705696,2.667455163265488,0.19828870240203628,0.3965774048040726,66.07194376796784,53.88951551790861
5,California,CA,2,39237836,2.7830280956370785,7.346771839594532,0.084102497395626,0.1265785061812957,83.20503454879622,71.70178549092259
6,Colorado,CO,3,5812069,62.800355604862915,20.459888847549077,0.32690596068284805,0.017205576878044634,78.18996987131432,69.1869797141087
7,Connecticut,CT,2,3605597,13.25716656631343,13.554323617261876,0.055469316177043634,0.06471420220655091,93.7045931644607,77.65518442576916
8,Delaware,DE,2,1003384,9.467960421932181,8.257769992061151,0.0,0.4152614220145694,80.06456152380345,66.44564792741363
9,District of Columbia,DC,2,1340100,53.50346989030669,10.713486200390163,-0.14924259383628088,0.02487376563938015,51.05253339303037,38.47772554286993
10,Florida,FL,2,21781128,9.912250641931859,7.444190087072495,0.2066008702579591,0.2088964354830475,77.64721367965883,65.60777752189877
11,Georgia,GA,2,10799566,4.69463309914491,7.301880729016596,0.45372193660374865,0.37038525437040715,63.88810439234317,53.40889624638619
12,Hawaii,HI,2,1441553,78.94264033302973,11.277520047575676,0.20810889367231036,0.0,85.47115506679255,76.44949578683546
13,Idaho,ID,2,1900923,1.3677566108674575,4.46399685085313,0.26303011747451105,0.12274738815477186,57.14544986830082,50.470902819314624
14,Illinois,IL,2,12671469,17.17243675535962,11.241226817731798,0.08680919315668925,0.10785384604315935,76.41031201670462,68.28639994305317
15,Indiana,IN,1,6805985,5.495163448053441,2.9910649020153377,0.39670966068835006,0.14692950395864815,60.478387771938955,53.97474428756455
16,Iowa,IA,1,3193079,6.827266096454237,4.16078471146949,0.28185960948664285,0.0,66.87059731375265,60.87863782887928
17,Kansas,KS,1,2934582,0.03407640338555883,1.012555986313748,0.0,0.5679400564259806,73.5473740382787,60.45750297657384
18,Kentucky,KY,3,4509394,1.9071298715525857,12.313976429775582,0.13305557243390131,0.49156642038080206,65.23382077503098,56.53602235688432
19,Louisiana,LA,1,4624047,4.692858874488084,2.990577610602018,0.17300862210094317,0.133360812869477,61.06730749060293,53.51805463915051
20,Maine,ME,2,1372247,20.112997149930006,14.58504606990266,0.07287317807945654,0.07287317807945655,87.83119948522386,77.29832894515346
21,Maryland,MD,1,6165129,8.54807742060223,6.314315795917884,0.032440521520312064,0.054067535867186774,84.22094655278097,73.6142909580643
22,Massachusetts,MA,2,6984723,21.360904362277502,18.397293636411924,0.0,0.08590176017001677,96.08063197352278,77.25042209977404
23,Michigan,MI,1,10050811,37.18107921838347,7.297207871370494,0.6964612109410873,0.07296260305097105,66.24937032444447,59.43624847785915
24,Minnesota,MN,1,5707390,6.4653020031923525,7.436473964957211,0.3504228728017535,0.08176533698707582,73.87688593209856,67.98859023126157
25,Mississippi,MS,2,2949965,3.728857800007797,4.750661690659284,0.10169612181839445,0.062147630000129954,59.82311654545054,51.97800651872141
26,Missouri,MO,1,6168187,2.1400129405934027,2.728284896124489,0.016212219246919717,0.04323258465845259,65.52228393853818,55.38069776418906
27,Montana,MT,1,1104271,6.248466182667117,3.273006095682775,0.0,0.04527874045410954,62.83720209984687,54.636950531164906
28,Nebraska,NE,1,1963692,3.5137893315244955,0.8875409905714047,0.0,0.16974827688524133,68.91228359640921,62.259916524587354
29,Nevada,NV,2,3143991,15.362639396868504,5.438946867214315,0.12722682730325882,0.21734582997640048,73.20870193330707,59.108470730355144
30,New Hampshire,NH,1,1388992,9.647283785651753,9.102181396910236,0.14398931023360825,0.03599732755840206,88.38459832742018,68.00744712712529
31,New Jersey,NJ,2,9267130,20.10331138119353,15.074785829053871,0.17265323784170505,0.06114802173560387,86.09811236056902,71.95754241064925
32,New Mexico,NM,2,2115877,6.994735516289463,6.50186322604899,0.8507110763054753,0.4726172646141529,86.1135122693805,69.8205046890722
33,New York,NY,2,19835913,17.725425595484314,18.494593259062132,0.060496333090390146,0.04285156927235969,87.94293461561361,74.8255197529854
34,North Carolina,NC,1,10551162,7.648446682934069,7.584811173269014,0.17059732378291603,0.05686577459430534,82.78479659396757,59.75194959569382
35,North Dakota,ND,1,774948,8.387659559092997,4.12930932139963,0.0,0.0,63.61097776883094,53.752638886738204
36,Ohio,OH,2,11780017,0.0,3.7630311932972105,0.0,0.3522915119732,62.7937718595822,57.653032249444124
37,Oklahoma,OK,2,3986639,0.0,7.328048944056813,0.0,0.5058563533509471,70.0834211474879,56.27359286857927
38,Oregon,OR,2,4246155,8.266302101548343,6.658124484722902,0.1413043094281768,0.3140095765070595,76.97646458972882,68.76593058896813
