state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,1,5039877,3.015946619332178,1.3038866963278213,0.03968350814910761,0.003306959012425634,0.0,0.0
2,Alaska,AK,1,732673,1.364865362856281,1.1113903668972573,0.0,0.0,0.0,0.0
3,Arizona,AZ,1,7276316,1.4567811513408708,0.9050890980702715,0.02748643681775228,0.013743218408876138,0.0,0.0
4,Arkansas,AR,1,3025891,1.4210690338812602,1.3596939593282489,0.03304811706700605,0.011016039022335349,0.0,0.0
5,California,CA,1,39237836,2.2350875823019396,1.0896916653900808,0.038228407907102725,0.020813244304978152,0.0,0.0
6,Colorado,CO,1,5812069,5.953129599803444,2.836462245323358,0.08602788439022317,0.04014634604877081,0.0,0.0
7,Connecticut,CT,2,3605597,3.7996481581274892,3.3796661927870155,0.055469316177043634,0.06933664522130455,0.0,0.0
8,Delaware,DE,1,1003384,2.3919057908039196,1.6088413950050173,0.09966274128349666,0.0,0.0,0.0
9,District of Columbia,DC,1,1340100,3.581822252070741,2.046755572611852,0.07462129691814044,0.02487376563938015,0.0,0.0
10,Florida,FL,1,21781128,2.3277031382396722,1.3406100914516457,0.02754678270106121,0.011477826125442174,0.0,0.0
11,Georgia,GA,1,10799566,2.3704656279706056,1.7976912881763687,0.08333668223334159,0.0571010600487711,0.0,0.0
12,Hawaii,HI,1,1441553,0.763065943465138,0.7927957854183251,0.0,0.0,0.0,0.0
13,Idaho,ID,1,1900923,3.4719975506635463,1.247514271450538,0.15781807048470664,0.0,0.0,0.0
14,Illinois,IL,1,12671469,5.24011856873106,2.3878165078684135,0.03945872416213148,0.022359943691874506,0.0,0.0
15,Indiana,IN,1,6805985,2.6006522200680724,1.269890712785459,0.05877180158345926,0.041630026121616974,0.0,0.0
16,Iowa,IA,1,3193079,1.0021675003969523,0.6039848774713775,0.0,0.005219622397900793,0.0,0.0
17,Kansas,KS,1,2934582,1.3289797320367944,0.6717919524581598,0.0,0.011358801128519612,0.0,0.0
18,Kentucky,KY,1,4509394,1.1087964369491776,0.6367659537908134,0.0,0.011087964369491776,0.0,0.0
19,Louisiana,LA,2,4624047,11.029299658935129,5.910098108555434,0.38926939972712216,0.1982390461573307,0.0,0.0
20,Maine,ME,1,1372247,0.947351315032935,1.0722767631691463,0.0,0.0,0.0,0.0
21,Maryland,MD,1,6165129,2.562801200104653,1.096026191364829,0.0,0.008110130380078016,0.0,0.0
22,Massachusetts,MA,2,6984723,8.289519856406617,4.27258992845631,0.14316960028336126,0.03579240007084032,0.0,0.0
23,Michigan,MI,2,10050811,5.810476388422785,3.614491549843234,0.1989889174117392,0.0663296391372464,0.0,0.0
24,Minnesota,MN,1,5707390,0.9987051874849976,0.643276273643219,0.017521143640087677,0.0029201906066812795,0.0,0.0
25,Mississippi,MS,1,2949965,3.728857800007797,2.1114051958485702,0.03389870727279815,0.022599138181865434,0.0,0.0
26,Missouri,MO,1,6168187,2.0103151866180453,1.0954828148275753,0.0,0.018914255788073004,0.0,0.0
27,Montana,MT,1,1104271,2.263937022705477,0.9185115920690793,0.0,0.0,0.0,0.0
28,Nebraska,NE,1,1963692,0.3564713814590068,0.3200967506978837,0.0,0.0,0.0,0.0
29,Nevada,NV,1,3143991,4.134871887355912,1.9811034537221732,0.0,0.04771006023872206,0.0,0.0
30,New Hampshire,NH,1,1388992,1.5118877574528868,1.1724843833308098,0.0,0.01199910918613402,0.0,0.0
31,New Jersey,NJ,2,9267130,26.696506901273644,9.466638692731346,0.2158165473021313,0.09531897505844134,0.0,0.0
32,New Mexico,NM,1,2115877,1.0870197086125517,0.6819191960861349,0.0,0.007876954410235882,0.0,0.0
33,New York,NY,3,19835913,29.950726240833987,25.13262542684934,0.6100046919947673,0.2873575821793532,0.0,0.0
34,North Carolina,NC,1,10551162,0.7297774406269186,0.724361652570318,0.009477629099050892,0.0015796048498418153,0.0,0.0
35,North Dakota,ND,1,774948,1.6775319118185996,0.718942247922257,0.0,0.0,0.0,0.0
36,Ohio,OH,1,11780017,1.3582323353183616,0.9058924593596573,0.03395580838295904,0.015563078842189562,0.0,0.0
37,Oklahoma,OK,1,3986639,2.107038033792375,0.7310131953973544,0.05016757223315178,0.016722524077717262,0.0,0.0
38,Oregon,OR,1,4246155,1.1775359119014732,0.7704449252155353,0.023550718238029466,0.027475837944367712,0.0,0.0
39,Pennsylvania,PA,1,12964056,4.157649427000315,1.6562276938196325,0.030854541202228684,0.014141664717688148,0.0,0.0
40,Rhode Island,RI,1,1095610,3.0120207007968163,1.5777251289888083,0.0,0.0,0.0,0.0
41,South Carolina,SC,1,5190705,0.5972213793694691,1.0320645956845664,0.01926520578611191,0.022476073417130555,0.0,0.0
42,South Dakota,SD,1,895376,0.5584246171440824,0.510559649960304,0.0,0.0,0.0,0.0
43,Tennessee,TN,1,6975218,2.508882159668701,1.6917033990908958,0.0,0.0071682347419105745,0.0,0.0
44,Texas,TX,1,29527941,1.3885153726092856,0.6260414258384722,0.027092982880181183,0.005079934290033972,0.0,0.0
45,Utah,UT,1,3337975,1.6776638530845795,1.378081022176619,0.0,0.004993047181799344,0.0,0.0
46,Vermont,VT,2,645570,5.421565438294841,3.0095220392167277,0.15490186966556688,0.15490186966556688,0.0,0.0
47,Virginia,VA,1,8642274,2.4646291010907544,0.8413790828002643,0.05785514321809283,0.013499533417554993,0.0,0.0
48,Washington,WA,2,7738692,8.050456071904659,3.65510273386178,0.28428576818924955,0.11845240341218731,0.0,0.0
49,West Virginia,WV,1,1782959,1.4021634821664435,0.5688777556218142,0.0,0.0,0.0,0.0
50,Wisconsin,WI,1,5895908,2.2218799886294023,1.4513698071853998,0.05088274783120767,0.014134096619779912,0.0,0.0
51,Wyoming,WY,1,578803,1.2093924875994078,0.9378962148730101,0.0,0.0,0.0,0.0
