state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,3,5039877,0.0,37.85239770165593,0.0,0.17196186864613294,62.04532372516234,50.596611782390724
2,Alaska,AK,3,732673,290.98929536095915,41.56989933727988,0.0,0.0,71.15193271759708,63.092812209539595
3,Arizona,AZ,3,7276316,168.27196619827947,24.038852314039925,1.1132006911189674,0.0,75.15863797009365,62.92008208549491
4,Arkansas,AR,3,3025891,34.89881162275839,29.639439849523423,0.36352928773706655,0.19828870240203625,67.80561494118592,55.28384862508267
5,California,CA,3,39237836,11.896680540690369,31.24098310183496,0.15036507110127073,0.13082610705986267,84.39249045232769,73.81452687655865
6,Colorado,CO,2,5812069,14.968851883898832,18.05110808462283,0.051616730634133905,0.07742509595120085,80.34056374760864,70.70795271012784
7,Connecticut,CT,2,3605597,20.495912327417624,16.75965767349247,0.027734658088521817,0.06933664522130455,96.6041684636414,79.66866513367967
8,Delaware,DE,3,1003384,24.41737161445668,27.706242076812064,0.0,0.1328836550446622,82.49712971305104,68.57564003412452
9,District of Columbia,DC,2,1340100,10.073875083948959,7.483450062362083,0.0,0.06218441409845036,54.90172375195881,41.1419297067383
10,Florida,FL,3,21781128,28.836890357560915,30.53232924523337,0.4407485232169794,0.30837092857021303,79.5725042339405,67.07360610524854
11,Georgia,GA,3,10799566,230.96298499402664,33.06349797495831,1.3241272843742056,0.0,65.38380338617311,54.76786752356529
12,Hawaii,HI,3,1441553,184.24574053121876,26.320820075888395,0.9018052059133448,0.0,87.67690123082537,78.14828868588252
13,Idaho,ID,2,1900923,45.97766453454453,16.698654886524672,0.736484328928631,0.07014136465986963,58.51951920198767,51.700726436578435
14,Illinois,IL,3,12671469,23.564750069624917,27.846585337275645,0.13415966215124703,0.0907550655729024,77.0847010713596,69.46727328930845
15,Indiana,IN,3,6805985,68.99809505898118,28.29022649078085,0.0,0.20080365541015247,62.31372828473762,56.1050310866098
16,Iowa,IA,3,3193079,41.55863353208611,22.016367274345548,1.0021675003969523,0.0,68.13937268698957,62.05142434621881
17,Kansas,KS,3,2934582,173.48296963588,27.022587884748155,-1.1585977151090003,0.005679400564259806,73.35150287161851,62.67127652251666
18,Kentucky,KY,3,4509394,6.963241624040835,55.192718641510204,0.0,0.2808950973604583,66.6281544704233,57.72165838691408
19,Louisiana,LA,3,4624047,36.742706118687806,32.47310048041096,0.4541476330149759,0.16219558321963423,62.23282332554145,54.526824662465586
20,Maine,ME,2,1372247,19.23851901297653,15.417882390810734,0.07287317807945654,0.024291059359818845,90.97101323595534,79.37353843732214
21,Maryland,MD,3,6165129,20.113123342593482,22.082726434898145,0.1459823468414043,0.11624520211445157,86.81249005495262,75.56648044185287
22,Massachusetts,MA,3,6984723,0.0,20.211457000002515,0.0,0.14555576028808395,99.58055602204983,79.50053280566746
23,Michigan,MI,3,10050811,78.67026849873109,32.925559084592415,0.42782617243523924,0.0994944587058696,67.44280635662138,60.56124227189229
24,Minnesota,MN,3,5707390,0.0,25.630930124928256,0.0,0.12264800548061372,75.54388258030377,69.30546186610692
25,Mississippi,MS,3,2949965,47.966670791009385,41.172401319047125,0.5762780236375686,0.10734590636386081,61.2266247226662,53.28619153108596
26,Missouri,MO,3,6168187,8.592476200867452,28.070299610380996,0.032424438493839434,0.21346088675110964,67.06092081838634,56.83923006873819
27,Montana,MT,3,1104271,1.9017070990726008,23.894238176782956,0.0,0.0,64.17853950705941,55.816914507399
28,Nebraska,NE,2,1963692,94.1084447051778,19.91147287863881,1.9351303564917512,0.16974827688524133,70.43543488490049,63.59077696502303
29,Nevada,NV,2,3143991,31.297799516601668,11.95932176650633,0.44529389556140586,0.22264694778070293,75.19846589891638,60.57043420289689
30,New Hampshire,NH,2,1388992,25.702091876699072,14.131522304355553,0.14398931023360825,0.08399376430293815,88.40900451550478,70.60904598442612
31,New Jersey,NJ,3,9267130,25.779286575239585,27.67076445766612,0.11869910101617222,0.07014037787319267,88.2865353135221,73.72428141182868
32,New Mexico,NM,3,2115877,34.73736894914024,29.89641782444956,0.6144024439983987,0.14178517938424587,89.24535783507265,71.88305369357482
33,New York,NY,3,19835913,48.518059138492895,26.59966150429131,0.2671921378158898,0.0966260875749287,89.95924714934976,76.76179059668189
34,North Carolina,NC,3,10551162,255.84859752887883,37.01555741985033,0.34119464756583207,0.0,86.3642506863225,62.86329410921755
35,North Dakota,ND,3,774948,44.39007520504602,30.361484162255312,0.25808183258747686,0.021506819382289738,65.68156831168027,55.56927690632145
36,Ohio,OH,3,11780017,0.0,31.549796817537946,0.0,0.12308980538822652,63.75109645427507,58.69865892383687
37,Oklahoma,OK,3,3986639,0.0,24.707529324827256,0.0,0.12541893058287948,71.93736377936402,57.99895601282182
38,Oregon,OR,2,4246155,23.22100818269705,19.71531555355038,0.3297100553324125,0.23550718238029464,78.5748047351074,70.09402624256533
39,Pennsylvania,PA,3,12964056,48.58818875820962,23.699593487011867,0.5553817416401163,0.061709082404457376,86.09872558403018,69.36940105781709
40,Rhode Island,RI,2,1095610,0.0,10.196537610489655,0.0,0.0,97.99992698131635,81.67924717737151
41,South Carolina,SC,3,5190705,0.0,37.53962956036663,0.0,0.03853041157222381,68.50755340555858,57.6644213069323
42,South Dakota,SD,3,895376,160.60291989063813,22.943274270091162,0.670109540572899,0.0,77.7971489072747,62.61604063544254
43,Tennessee,TN,3,6975218,46.34980584119378,38.038749674715746,0.35841173709552876,0.21026821909604354,61.83993102437802,54.0962877432648
44,Texas,TX,3,29527941,29.812441036779365,31.142900017502548,0.14223816012095122,0.09313212865062281,72.8294803894386,60.414710256973216
45,Utah,UT,3,3337975,0.0,20.080609180287876,0.0,0.059916566181592135,70.3803054246961,62.548011893438385
46,Vermont,VT,1,645570,69.2411357405084,9.891590820072627,0.4647056089967006,0.0,92.45070247997893,79.79336090586612
47,Virginia,VA,3,8642274,32.20217271519047,29.089566010057073,0.23142057287237133,0.15620888668885066,86.51398925791985,73.44484796478335
48,Washington,WA,2,7738692,32.641175020274744,19.410810730584153,0.5814936167507377,0.15506496446686338,81.21363403531244,72.330246506774
49,West Virginia,WV,3,1782959,55.020895040211244,45.494195724234665,0.9534711678731815,0.046738782738881456,66.39092654402036,58.824067182700226
50,Wisconsin,WI,3,5895908,34.769877684658574,28.133313574673924,0.08480457971867947,0.07349730242285553,72.08138254531788,65.65546816537842
51,Wyoming,WY,3,578803,0.0,25.027020049506113,0.0,0.17277035537134397,59.02733745333041,51.725889464982046
