state_id,state_name,state_abbr,risk_level,population2021,daily_new_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,3,5039877,18.67109058415513,19.03958030268256,0.4166768355656299,0.13227836049702535,0.0,0.0
2,Alaska,AK,3,732673,17.470276644560396,20.999428511374497,0.1364865362856281,0.04549551209520936,0.0,0.0
3,Arizona,AZ,2,7276316,8.534538631912083,7.945543557245963,0.2748643681775228,0.13514164768728204,0.0,0.0
4,Arkansas,AR,4,3025891,26.73592670720789,24.469770108327477,0.42962552187107866,0.5508019511167676,0.0,0.0
5,California,CA,2,39237836,8.69059139754802,8.231122342512174,0.27269597640399945,0.149940311013414,0.0,0.0
6,Colorado,CO,2,5812069,15.054879768289055,10.618298873307547,0.051616730634133905,0.09463067282924548,0.0,0.0
7,Connecticut,CT,2,3605597,3.4113629448881837,7.187238538939797,0.027734658088521817,0.06009175919179727,0.0,0.0
8,Delaware,DE,3,1003384,8.37167026781372,13.34056979751948,0.29898822385048995,0.16610456880582775,0.0,0.0
9,District of Columbia,DC,2,1340100,3.35795836131632,3.9549287366614436,0.07462129691814044,0.0497475312787603,0.0,0.0
10,Florida,FL,3,21781128,11.854298822356675,10.619284731259098,0.628984871674231,0.3443347837632651,0.0,0.0
11,Georgia,GA,4,10799566,15.445065107245977,38.73700638922501,0.2500100467000248,0.310197650535216,0.0,0.0
12,Hawaii,HI,2,1441553,7.353180909754966,6.35227623066433,0.20810889367231036,0.27747852489641384,0.0,0.0
13,Idaho,ID,3,1900923,39.24409352719705,27.685798650745678,0.42084818795921775,0.21919176456209255,0.0,0.0
14,Illinois,IL,3,12671469,20.7079384402866,16.54898891359794,0.29988630363219926,0.21702298289172314,0.0,0.0
15,Indiana,IN,3,6805985,18.924520109873885,17.36706736791221,0.23508720633383703,0.1934571802122201,0.0,0.0
16,Iowa,IA,3,3193079,40.58778376607657,26.651391963681448,0.1565886719370238,0.29229885428244445,0.0,0.0
17,Kansas,KS,3,2934582,35.91652916837901,20.319272533046078,0.6474516643256177,0.15902321579927456,0.0,0.0
18,Kentucky,KY,3,4509394,20.579261869776737,18.49789255813214,0.13305557243390131,0.17371144178870448,0.0,0.0
19,Louisiana,LA,3,4624047,46.62582365620419,15.963134828492384,0.25951293315141477,0.2919520497953416,0.0,0.0
20,Maine,ME,1,1372247,2.842053945098805,2.217426704417749,0.0,0.012145529679909423,0.0,0.0
21,Maryland,MD,2,6165129,7.574861774992867,9.132006807967846,0.0973215645609362,0.0486607822804681,0.0,0.0
22,Massachusetts,MA,2,6984723,7.659573615159828,8.950145297714128,0.2720222405383864,0.1956651203872604,0.0,0.0
23,Michigan,MI,3,10050811,12.237818420821961,10.030462786961738,0.07959556696469569,0.13100103729606163,0.0,0.0
24,Minnesota,MN,3,5707390,15.961761856119873,18.81520524893415,0.24529601096122744,0.14892972094074522,0.0,0.0
25,Mississippi,MS,3,2949965,19.084972194585358,19.617666166015045,0.8135689745471556,0.32768750363704885,0.0,0.0
26,Missouri,MO,3,6168187,33.883538226062214,25.932602701108586,1.2321286627658987,0.2729056906564819,0.0,0.0
27,Montana,MT,3,1104271,50.802746789510906,39.00440070546865,0.09055748090821908,0.18111496181643819,0.0,0.0
28,Nebraska,NE,3,1963692,32.540744678900765,27.877517015324777,0.254622415327862,0.1527734491967172,0.0,0.0
29,Nevada,NV,3,3143991,14.758311967178024,15.521672930997577,0.28626036143233236,0.15903353412907353,0.0,0.0
30,New Hampshire,NH,2,1388992,4.967631203059485,5.492163690339057,0.14398931023360825,0.08399376430293815,0.0,0.0
31,New Jersey,NJ,2,9267130,5.492531128839241,7.054118003246805,0.05395413682553282,0.04496178068794402,0.0,0.0
32,New Mexico,NM,3,2115877,20.0862337461015,13.077994879394486,0.09452345292283058,0.13390822497400998,0.0,0.0
