state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,4,5039877,9917.285679789407,9868.542993637118,201.35412034857197,199.46253979346454,14.30806743894742,7.98235750594707
2,Alaska,AK,4,732673,8034.962391134927,8004.311414700497,39.854068595403405,39.694834303070174,24.326950767941497,15.020752777842231
3,Arizona,AZ,4,7276316,11358.13782688932,11297.9876865475,224.3992701801296,221.9827542765689,18.25981719320601,9.101308959094135
4,Arkansas,AR,4,3025891,10734.623289470772,10699.866112635442,175.78293467940517,174.15256090409954,15.768148951829394,8.765880859555086
5,California,CA,4,39237836,9174.379545293985,9142.71586522472,138.17530609995924,135.8153390518274,18.03141997943006,8.307290442826663
6,Colorado,CO,4,5812069,7531.328344518965,7489.194344684189,104.52387953412115,104.32028020773096,17.53964035870875,9.465063129842402
7,Connecticut,CT,4,3605597,7913.52999239793,7884.036164567794,213.66780591397207,213.03915366396564,22.800828822522316,8.937770915607041
8,Delaware,DE,4,1003384,8805.601843362063,8737.688803944595,146.80321791059058,143.6638415601604,16.34010508439441,9.339893799382889
9,District of Columbia,DC,4,1340100,3090.739497052459,3060.5072116153383,76.85993582568466,76.38733427853643,7.111558838892621,3.669651518543392
10,Florida,FL,4,21781128,8929.689040898158,8857.871299017595,145.45619492250356,143.797266453173,16.410146435023933,9.094363707885101
11,Georgia,GA,4,10799566,9243.46404290691,9183.212944456684,160.63608482044557,158.4230329255824,12.647739733244837,8.029341179080715
12,Hawaii,HI,4,1441553,1929.9325102857822,1917.2973274556773,30.661377001053722,30.395460081361332,18.829137742420848,11.483726231362981
13,Idaho,ID,4,1900923,9101.420730876527,9076.515536324796,99.00453621740596,98.75027377051394,15.254536874981259,8.407915523143231
14,Illinois,IL,4,12671469,9483.983269816625,9443.586555411553,181.62061557345876,180.54339240383254,17.953853653431974,8.292266666161595
15,Indiana,IN,4,6805985,9851.62324042736,9811.862017663236,187.14410919213017,185.9564290351311,16.258087550883523,9.943116242542409
16,Iowa,IA,4,3193079,10637.757474838549,10600.100136218723,174.09528545958307,172.81647797209735,19.017913430892254,8.006942515359
17,Kansas,KS,4,2934582,10185.436971943534,10164.450775515656,163.97565309130908,163.2373310179553,16.756935059235012,8.422835006825503
18,Kentucky,KY,4,4509394,9185.269683686987,9130.9259863172,110.0369584028364,108.02264487571203,18.200427818017232,9.16715194990724
