state_id,state_name,state_abbr,risk_level,population2021,daily_new_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,3,5039877,16.091662554463134,17.511765238941916,0.15873403259643043,0.19841754074553808,0.0,0.0
2,Alaska,AK,2,732673,8.871624858565827,10.801934443176853,0.0,0.06824326814281405,0.0,0.0
3,Arizona,AZ,2,7276316,6.87160920443807,7.166106741771131,0.43978298908403646,0.3458709966233829,0.0,0.0
4,Arkansas,AR,4,3025891,16.45796229936901,24.28092372508744,0.36352928773706655,0.4186094828487432,0.0,0.0
5,California,CA,2,39237836,7.857212105173181,9.888414845303904,0.3746383974896067,0.21790192507048553,0.0,0.0
6,Colorado,CO,2,5812069,4.955206140876855,4.667627213058109,0.06882230751217853,0.05735192292681545,0.0,0.0
7,Connecticut,CT,2,3605597,2.4683845698784417,3.023077731648878,0.0,0.03235710110327546,0.0,0.0
8,Delaware,DE,2,1003384,0.0,10.806288662024851,0.0,0.04983137064174833,0.0,0.0
9,District of Columbia,DC,2,1340100,1.865532422953511,3.3046574349462197,0.29848518767256177,0.03731064845907022,0.0,0.0
10,Florida,FL,3,21781128,9.439364205563642,12.268812314429786,0.9182260900353738,0.31678800106220395,0.0,0.0
11,Georgia,GA,3,10799566,17.963684836964745,16.061491994876725,0.5185393561185699,0.41051032359386785,0.0,0.0
12,Hawaii,HI,3,1441553,6.798223859962138,12.506353514974078,0.20810889367231036,0.15030086765222414,0.0,0.0
13,Idaho,ID,3,1900923,12.941081779745945,12.384960959942692,0.8416963759184355,0.1402827293197392,0.0,0.0
14,Illinois,IL,3,12671469,10.93006659291042,17.285175967251423,0.20518536564308368,0.1433666977890777,0.0,0.0
15,Indiana,IN,3,6805985,10.637696086606127,12.148970984466507,0.24978015672970189,0.13468537862876082,0.0,0.0
16,Iowa,IA,3,3193079,18.039015007145142,22.955899305967687,0.5950369533606904,0.26620074229294044,0.0,0.0
17,Kansas,KS,3,2934582,17.41304213002056,18.790702438322437,0.37484043724114713,0.15902321579927456,0.0,0.0
18,Kentucky,KY,3,4509394,14.214770321688457,15.250702992780976,0.4213426460406875,0.11457563181808168,0.0,0.0
19,Louisiana,LA,3,4624047,33.758307387446536,15.929150992008266,0.47577371077759373,0.41089547748974004,0.0,0.0
20,Maine,ME,1,1372247,1.5303367396685874,1.7385458198956059,0.0,0.012145529679909423,0.0,0.0
21,Maryland,MD,2,6165129,5.450007615412427,9.87582162282643,0.1459823468414043,0.11083844852773289,0.0,0.0
22,Massachusetts,MA,2,6984723,2.591369765128839,4.115103368144613,0.07158480014168063,0.19327896038253775,0.0,0.0
23,Michigan,MI,2,10050811,9.631063602728178,7.602797994538521,0.746208440294022,0.051405470331365964,0.0,0.0
24,Minnesota,MN,2,5707390,4.555497346422796,11.971947147219907,0.12264800548061372,0.09344609941380094,0.0,0.0
25,Mississippi,MS,3,2949965,14.440849298212013,16.65879328834652,1.2881508763663299,0.3333372881825152,0.0,0.0
26,Missouri,MO,3,6168187,22.729531384181445,21.93744867240337,0.14590997322227747,0.20805681366880305,0.0,0.0
27,Montana,MT,3,1104271,8.150173281739718,10.142437861720538,0.27167244272465724,0.15092913484703177,0.0,0.0
28,Nebraska,NE,2,1963692,22.40677254885186,13.982408064575738,0.8147917290491584,0.08487413844262066,0.0,0.0
29,Nevada,NV,3,3143991,4.834619437523835,10.859718473385309,0.6043274296904794,0.3021637148452397,0.0,0.0
30,New Hampshire,NH,1,1388992,1.655877067686495,2.1392697520421797,0.0,0.01199910918613402,0.0,0.0
31,New Jersey,NJ,2,9267130,3.5501822031200603,3.7012537862315518,0.14028075574638535,0.05755107928056835,0.0,0.0
32,New Mexico,NM,2,2115877,4.111770202143131,4.42909893695549,0.28357035876849174,0.13390822497400998,0.0,0.0
33,New York,NY,2,19835913,2.888699905066129,3.5534393746188684,-0.0050413610908658455,0.044532022969314966,0.0,0.0
34,North Carolina,NC,3,10551162,8.634120109235361,12.078561313233283,0.45492619675444274,0.2148262595784869,0.0,0.0
35,North Dakota,ND,3,774948,30.711738077909743,33.97462981847999,0.12904091629373843,0.1720545550583179,0.0,0.0
36,Ohio,OH,2,11780017,8.259750389154787,8.72906816930497,0.22071275448923378,0.1726086926133751,0.0,0.0
37,Oklahoma,OK,3,3986639,21.973396638120484,20.823125874774643,0.22575407504918305,0.1379608236411674,0.0,0.0
38,Oregon,OR,2,4246155,2.8025354703255063,4.673135376088989,0.16485502766620624,0.07457727442042662,0.0,0.0
39,Pennsylvania,PA,2,12964056,6.687721805583068,6.039776440336266,0.15427270601114343,0.08999241183983366,0.0,0.0
40,Rhode Island,RI,2,1095610,7.666961783846441,7.797352290374441,0.27382006370880146,0.12169780609280066,0.0,0.0
41,South Carolina,SC,3,5190705,5.875887764764131,15.714903576956996,0.5779561735833572,0.3788823804602008,0.0,0.0
42,South Dakota,SD,3,895376,18.763067136041172,25.0174228480549,0.0,0.074456615619211,0.0,0.0
43,Tennessee,TN,3,6975218,12.214672000215621,18.840168968810108,0.5017764319337403,0.25088821596687017,0.0,0.0
44,Texas,TX,3,29527941,15.991633145026944,12.24264163898187,0.4436475946629669,0.37817288603586235,0.0,0.0
45,Utah,UT,2,3337975,9.167234625783596,11.897718141773295,0.05991656618159213,0.05991656618159213,0.0,0.0
46,Vermont,VT,1,645570,0.30980373933113375,0.4204479319493958,0.0,0.0,0.0,0.0
47,Virginia,VA,2,8642274,10.205647263671574,11.152818608356352,0.12728131507980422,0.08678271482713924,0.0,0.0
48,Washington,WA,2,7738692,6.202598578674536,5.490038146719663,0.271363687817011,0.04307360124079538,0.0,0.0
49,West Virginia,WV,2,1782959,8.244721275138687,9.342414972606132,0.22434615714663098,0.18695513095552582,0.0,0.0
50,Wisconsin,WI,2,5895908,15.48531625663087,15.463509364703212,0.2374528232123025,0.07915094107076749,0.0,0.0
51,Wyoming,WY,2,578803,8.29297705782451,5.923555041303222,0.0,0.028795059228557327,0.0,0.0
