state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,3,5039877,26930.538185753343,26800.71075430724,391.9738517428104,391.54394707119496,61.56424055587071,50.182375482576255
2,Alaska,AK,3,732673,37278.70414222989,36919.35459026644,170.0622242118926,170.0622242118926,70.53078249096117,62.621524199745316
3,Arizona,AZ,3,7276316,29212.13152369963,29050.02044598235,419.3743097468554,418.65279078038947,74.29073998435473,62.42737396231829
4,Arkansas,AR,3,3025891,28606.185748263902,28492.6749084579,382.73024375299707,382.3777305042824,67.26246913718967,54.89345121817012
5,California,CA,3,39237836,25743.167895395658,25630.63584123971,235.53286679724133,235.26484318180374,83.54847091975205,73.33155681674188
6,Colorado,CO,3,5812069,26514.912331563857,26394.86902168574,223.12192095448282,222.7548686477512,79.48499923177098,70.19137246994143
7,Connecticut,CT,3,3605597,22991.144046325753,22928.043737080356,306.3292985877235,306.12591109507434,95.71815707634546,79.20239006189543
8,Delaware,DE,3,1003384,28408.465751895583,28325.147700182588,297.393619989954,297.32717816243166,81.72813200130757,68.04533458775504
9,District of Columbia,DC,4,1340100,11700.768599358256,11639.802999776137,100.66412954257144,100.66412954257144,53.453772106559214,40.112528915752556
10,Florida,FL,3,21781128,29761.061961529267,29597.50228336593,348.00768812340664,347.17439794669957,79.03879450136834,66.67731808931107
11,Georgia,GA,3,10799566,23828.439031716644,23696.650666993733,343.3008326445711,342.35172043024687,65.01986283522875,54.51167204311729
12,Hawaii,HI,3,1441553,20897.323927736266,20637.732857748353,104.12381646737927,103.25669607707799,86.95448589125755,77.60366771114208
13,Idaho,ID,4,1900923,24363.74329733503,24290.90650023323,261.7149668871385,261.43440142849903,58.562919171370964,52.4977602985497
14,Illinois,IL,3,12671469,27122.340748337858,27011.18101280466,304.5266495936659,304.0860271738554,76.28597757686974,69.05021035840439
15,Indiana,IN,3,6805985,26038.596911394896,25979.285668632623,350.8235766020642,350.4709457925635,61.93826463032169,55.82527731107253
16,Iowa,IA,3,3193079,24948.05170808489,24879.313755066592,303.4062107451773,303.19742584926126,67.62501021741085,61.69471535154627
17,Kansas,KS,3,2934582,27518.80847084866,27398.883871219623,305.9038731921616,305.9038731921616,72.61112485526048,62.10482446903852
18,Kentucky,KY,3,4509394,31337.27059556118,31242.861330939686,358.0081935621505,357.6755546310658,66.12837556443283,57.36797449945602
19,Louisiana,LA,3,4624047,28299.71235153968,28136.707335123792,376.5532660027028,376.2505009140262,61.87430620839278,54.22358380007816
20,Maine,ME,3,1372247,19670.365466275387,19614.05532052799,175.98872506188755,175.7701055276492,90.06213895894835,78.90175748243574
21,Maryland,MD,3,6165129,18406.557267495944,18320.905021961884,239.8814363819476,239.53810752919094,85.91739118516418,74.97401919732742
22,Massachusetts,MA,3,6984723,27555.881600458597,27478.46570702538,299.85441083347183,299.2698016323148,98.48376234819906,78.95867881947501
23,Michigan,MI,3,10050811,25932.544149919846,25841.39301225117,367.3136426503294,366.08986080824724,67.05843936374886,60.290468102524265
24,Minnesota,MN,3,5707390,27213.156977182214,27152.23596074563,230.0000525634309,229.66715083426925,74.81787647243311,68.92129327065436
25,Mississippi,MS,3,2949965,28309.48841765919,28163.903155267453,424.5813085917968,424.1010769054322,60.69743200343055,52.76069377094304
26,Missouri,MO,3,6168187,24597.730256880994,24553.19760664102,338.7218967258937,338.57868878921255,66.44381890497158,56.38507717097423
27,Montana,MT,3,1104271,25864.93713952463,25850.409132230354,311.8799642479065,311.87996424790657,63.69224583458227,55.461566952315145
28,Nebraska,NE,3,1963692,25465.09330383787,25336.065213602014,220.7067096061908,220.7067096061908,69.8271928591653,63.129502997415074
29,Nevada,NV,3,3143991,24613.333816795275,24475.44719889011,351.11423665016855,350.6265338121727,74.61271358601216,60.171419065767054
30,New Hampshire,NH,3,1388992,23910.86485739299,23856.992285464155,186.10618347693867,185.49422890844585,87.69733734967517,70.10846714739898
31,New Jersey,NJ,3,9267130,26855.68239573633,26752.944469939917,367.41688095451343,367.0068295146393,87.58058859646945,73.27735771484807
32,New Mexico,NM,3,2115877,26648.429941816088,26493.64103597974,375.39989328302164,374.07656494210204,88.24889159436017,71.32701948175625
33,New York,NY,3,19835913,28215.83760727323,28121.18461240334,347.7934189366529,347.40607435950477,89.32282572523886,76.30351070807781
34,North Carolina,NC,3,10551162,27183.62205034858,27023.872550043037,239.01632824896444,238.55824284251025,85.31756028388153,62.12455083146292
35,North Dakota,ND,3,774948,32230.549662687048,32151.41071216576,302.3428668762291,302.2138259599353,65.09017379230606,55.1252471133547
36,Ohio,OH,3,11780017,24180.381063966204,24055.047749809815,329.81276682368116,329.1845843685964,63.24750634909949,58.34739457506725
37,Oklahoma,OK,3,3986639,26998.93318657646,26869.00992468665,363.0125526790863,362.96238510685316,71.28563684848315,57.47149415836247
38,Oregon,OR,3,4246155,19115.95313878085,18981.407885486988,184.00176159372418,183.50327139101924,78.05577045585947,69.77755169088269
39,Pennsylvania,PA,3,12964056,23189.1701177471,23107.35930174939,353.0222331652995,352.49642035897824,85.10299554398716,68.74647872548529
40,Rhode Island,RI,3,1095610,36762.07774664342,36668.10530858869,329.4055366416882,329.1773532552642,96.90181725248948,80.95764003614426
