state_id,state_name,state_abbr,risk_level,population2021,daily_new_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,3,5039877,10.476446151364408,18.784472036009724,0.03968350814910761,0.3736863684040966,0.0,0.0
2,Alaska,AK,2,732673,8.735138322280198,9.710042152891827,0.1364865362856281,0.06824326814281405,0.0,0.0
3,Arizona,AZ,2,7276316,2.858589429046237,8.95861508567169,0.20614827613314207,0.5749246367713186,0.0,0.0
4,Arkansas,AR,3,3025891,12.39304390012727,18.45501280213238,0.42962552187107866,0.4131014633375756,0.0,0.0
5,California,CA,3,39237836,11.7718010748605,15.086022000368652,0.038228407907102725,0.37888599836817366,0.0,0.0
6,Colorado,CO,2,5812069,8.637199592778407,5.537737815176365,0.03441115375608927,0.07455749980486008,0.0,0.0
7,Connecticut,CT,1,3605597,0.0,2.464422475865796,0.0,0.03235710110327545,0.0,0.0
8,Delaware,DE,2,1003384,6.677403665994275,6.321465304267501,0.0,0.11627319816407942,0.0,0.0
9,District of Columbia,DC,2,1340100,4.178792627415865,3.944268551387423,0.0,0.08705817973783052,0.0,0.0
10,Florida,FL,3,21781128,13.654021958826009,17.810306767793268,0.23414765295902032,0.628984871674231,0.0,0.0
11,Georgia,GA,4,10799566,14.991343170642226,22.801180819938242,0.3611256230111469,0.5895298632062312,0.0,0.0
12,Hawaii,HI,2,1441553,16.92619001868124,15.439697921021883,0.0,0.0809312364281207,0.0,0.0
13,Idaho,ID,3,1900923,8.679993876658866,16.375503599341705,0.05260602349490222,0.3331714821343807,0.0,0.0
14,Illinois,IL,3,12671469,14.4655682778374,16.036025499490233,0.05524221382698407,0.1762489679241873,0.0,0.0
15,Indiana,IN,3,6805985,9.065550394248591,11.834122047412263,0.02938590079172963,0.20815013060808493,0.0,0.0
16,Iowa,IA,3,3193079,13.936391802395116,17.869004449042087,0.12527093754961904,0.30273809907824595,0.0,0.0
17,Kansas,KS,3,2934582,6.201905416171707,15.728694191248655,0.0,0.1419850141064951,0.0,0.0
18,Kentucky,KY,3,4509394,3.9029634580611057,14.312978006103958,0.044351857477967105,0.247631204251983,0.0,0.0
19,Louisiana,LA,3,4624047,26.44869310368169,15.58004430812601,1.2759385879944558,0.6487823328785369,0.0,0.0
20,Maine,ME,1,1372247,1.3117172054302177,1.738545819895606,0.07287317807945654,0.03643658903972827,0.0,0.0
21,Maryland,MD,2,6165129,9.375310719370187,8.911874697651443,0.0973215645609362,0.12435533249452958,0.0,0.0
22,Massachusetts,MA,2,6984723,0.0,3.6140097671528477,0.0,0.19805128039198308,0.0,0.0
23,Michigan,MI,2,10050811,7.302893269010829,6.469982514701692,0.039797783482347845,0.1077856635980254,0.0,0.0
24,Minnesota,MN,3,5707390,12.562659989942864,11.09338694469551,0.10512686184052604,0.16061048336747036,0.0,0.0
25,Mississippi,MS,4,2949965,21.220590752771642,27.884108068110255,0.10169612181839445,0.864417035456353,0.0,0.0
26,Missouri,MO,3,6168187,14.120842964067077,18.17158174447602,0.0,0.22426903291572275,0.0,0.0
27,Montana,MT,2,1104271,4.708989007227393,8.965190609913689,0.0,0.12074330787762544,0.0,0.0
28,Nebraska,NE,3,1963692,5.550768654147391,11.036062972924762,0.1018489661311448,0.16126086304097928,0.0,0.0
