state_id,state_name,state_abbr,risk_level,population2021,daily_new_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,4,5039877,25.5561792480253,20.227251010859423,0.03968350814910761,0.4034489995159274,0.0,0.0
2,Alaska,AK,3,732673,29.20811876512441,26.517384192636314,0.1364865362856281,0.1364865362856281,0.0,0.0
3,Arizona,AZ,3,7276316,12.423869441624031,10.654920900710115,0.24737793135977051,0.10765521086952974,0.0,0.0
4,Arkansas,AR,4,3025891,29.18148737016634,29.280631721367353,0.6279142242731149,0.6224062047619472,0.0,0.0
5,California,CA,2,39237836,5.494696496514232,7.993378053337527,0.09939386055846709,0.1414451092562801,0.0,0.0
6,Colorado,CO,3,5812069,18.78848995082474,16.608297566421083,0.051616730634133905,0.2150697109755579,0.0,0.0
7,Connecticut,CT,2,3605597,0.0,11.062166483307559,0.0,0.05546931617704364,0.0,0.0
8,Delaware,DE,3,1003384,21.72647759980227,13.440232538802976,0.1993254825669933,0.14949411192524495,0.0,0.0
9,District of Columbia,DC,2,1340100,5.895082456533095,4.434637073992347,0.0,0.06218441409845036,0.0,0.0
10,Florida,FL,3,21781128,18.566531540515257,15.452433343738146,0.3994283491653876,0.49278133498565063,0.0,0.0
11,Georgia,GA,3,10799566,14.713554229864423,16.028421882879368,0.4352026738852284,0.24538023102039466,0.0,0.0
12,Hawaii,HI,2,1441553,6.520745335065724,5.638760023787838,0.06936963122410346,0.19654728846829309,0.0,0.0
13,Idaho,ID,3,1900923,18.30689617622597,34.98300562410997,0.15781807048470664,0.18412108223215773,0.0,0.0
14,Illinois,IL,3,12671469,28.157745562097023,27.62561648196771,0.21307711047551,0.27884165074572914,0.0,0.0
15,Indiana,IN,3,6805985,36.51198173372406,26.47039963460731,0.4554814622718093,0.2571266319276343,0.0,0.0
16,Iowa,IA,4,3193079,29.814483136809333,33.99763765855554,0.12527093754961904,0.33405583346565076,0.0,0.0
17,Kansas,KS,4,2934582,3.646175162254795,26.39947650855507,0.0,0.5168254513476421,0.0,0.0
18,Kentucky,KY,3,4509394,23.484308534583583,22.78735077421553,0.31046300234576973,0.2069753348971798,0.0,0.0
19,Louisiana,LA,3,4624047,0.0,13.34637941921562,0.0,0.3315998590268077,0.0,0.0
20,Maine,ME,1,1372247,3.497912547813914,2.259068520463153,0.07287317807945654,0.024291059359818845,0.0,0.0
21,Maryland,MD,2,6165129,10.397187147260016,9.949971386301428,0.06488104304062413,0.10002494135429553,0.0,0.0
22,Massachusetts,MA,2,6984723,8.361104656548298,9.387835218580404,0.3006561605950587,0.2744084005431091,0.0,0.0
23,Michigan,MI,3,10050811,1.1441862751175005,14.00455573755619,0.02984833761176088,0.16416585686468485,0.0,0.0
24,Minnesota,MN,3,5707390,29.68081732630852,25.68599657636853,0.08760571820043837,0.2365354391411836,0.0,0.0
25,Mississippi,MS,4,2949965,25.45792916187141,25.995465805768642,0.37288578000077965,0.36158621090984694,0.0,0.0
26,Missouri,MO,3,6168187,30.641094376678268,28.846170102912158,1.5401608284573733,0.18103644825727017,0.0,0.0
27,Montana,MT,4,1104271,55.24006335401364,53.89463792337723,0.4527874045410954,0.3924157506022827,0.0,0.0
28,Nebraska,NE,3,1963692,31.063934669999167,39.626522751167556,0.0509244830655724,0.26310982917212405,0.0,0.0
29,Nevada,NV,3,3143991,32.315614135027744,19.9246299187425,0.06361341365162941,0.25445365460651764,0.0,0.0
30,New Hampshire,NH,2,1388992,7.991406717965258,5.481878739608086,0.07199465511680413,0.11999109186134022,0.0,0.0
31,New Jersey,NJ,2,9267130,10.078632759009531,9.036547144893525,0.021581654730213132,0.05575260805305058,0.0,0.0
32,New Mexico,NM,3,2115877,27.080969262390962,24.447815930969256,0.04726172646141529,0.1654160426149535,0.0,0.0
33,New York,NY,2,19835913,9.013953630468132,7.026216971783883,0.07562041636298768,0.05797565254495723,0.0,0.0
34,North Carolina,NC,3,10551162,18.841526648913174,19.03784896596494,0.16111969468386514,0.2400999371759559,0.0,0.0
35,North Dakota,ND,4,774948,96.00644172254138,85.42508658645484,1.4194500792311227,1.1398614272613559,0.0,0.0
36,Ohio,OH,2,11780017,18.964318981882624,15.482635915187075,0.11035637724461689,0.08064504490952772,0.0,0.0
37,Oklahoma,OK,3,3986639,29.97512440930819,28.244343167264454,0.3511730056320625,0.2466572301463296,0.0,0.0
38,Oregon,OR,2,4246155,8.690215029832872,8.04425247244692,0.04710143647605893,0.07850239412676488,0.0,0.0
39,Pennsylvania,PA,3,12964056,11.4547484213274,10.871817982185293,0.08484998830612889,0.13241740599289809,0.0,0.0
40,Rhode Island,RI,3,1095610,0.0,18.2155537619617,0.0,0.33466896675520186,0.0,0.0
41,South Carolina,SC,3,5190705,18.51386276045354,18.14507167826226,0.4238345272944619,0.20549552838519367,0.0,0.0
42,South Dakota,SD,4,895376,90.0180482836261,74.41406898171431,0.893479387430532,0.39089723200085774,0.0,0.0
43,Tennessee,TN,3,6975218,35.970201934907266,26.655592904561754,0.4014211455469922,0.2819505665151493,0.0,0.0
44,Texas,TX,3,29527941,14.989192778460238,16.563004801839334,0.21674386304144946,0.245530157351642,0.0,0.0
45,Utah,UT,3,3337975,39.874474793849565,36.805890654406596,0.05991656618159213,0.1348122739085823,0.0,0.0
46,Vermont,VT,1,645570,1.7039205663212356,1.5268898581320163,0.0,0.0,0.0,0.0
47,Virginia,VA,3,8642274,12.890125908991083,12.121479006236422,0.16199440101065993,0.1041392577925671,0.0,0.0
48,Washington,WA,2,7738692,6.7324038739363194,8.918081468326395,0.012922080372238616,0.10553032303994869,0.0,0.0
49,West Virginia,WV,3,1782959,12.39512518235136,15.127340881887116,0.16825961785997323,0.14021634821664436,0.0,0.0
50,Wisconsin,WI,4,5895908,0.0,48.21746104004918,0.0,0.3335646802268059,0.0,0.0
51,Wyoming,WY,3,578803,26.088323661072938,33.591493380057024,0.0,0.08638517768567198,0.0,0.0
