state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,2,5039877,14.762265031468031,14.101818074415025,0.019841754074553804,0.08928789333549213,62.382931170740875,50.89677783803057
2,Alaska,AK,2,732673,0.0,15.793442055908395,0.0,0.0,71.67453966503474,63.52943263911731
3,Arizona,AZ,2,7276316,0.0,6.679204146713803,0.0,0.1007836016650917,75.9522263738958,63.47841407657392
4,Arkansas,AR,3,3025891,11.930370261189184,11.595167930938121,0.5618179901391028,0.46818165844925236,68.31482032895435,55.673651165887996
5,California,CA,2,39237836,4.877944848946308,12.129691788886044,0.028034165798542,0.09302245924061664,85.0338994229957,74.33481295961377
6,Colorado,CO,2,5812069,15.433402459606038,12.451921780596303,0.12043903814631243,0.10036586512192704,81.0584320316913,71.29356172474897
7,Connecticut,CT,2,3605597,20.773258908302843,18.514865321094636,0.0,0.10169374632458,97.61468073109668,80.31701823581504
8,Delaware,DE,3,1003384,26.011975474992624,20.544762238869378,0.6976391889844765,0.04983137064174833,83.3119722857849,69.25703419627979
9,District of Columbia,DC,2,1340100,5.596597268860533,5.13820930207767,0.0,0.11193194537721067,56.42578912021491,42.42608760540258
10,Florida,FL,2,21781128,4.907918451239072,7.768848597477858,0.21578313115831285,0.17599333392344663,80.06357154689142,67.47707924034053
11,Georgia,GA,2,10799566,0.0,6.0809321940741485,0.0,0.16358682068026315,66.07268292077663,55.32523251397324
12,Hawaii,HI,3,1441553,0.0,125.98516025028958,0.0,0.08093123642812068,88.19772842205593,78.64171487277957
13,Idaho,ID,2,1900923,18.885562434669893,9.664478030634893,0.26303011747451105,0.043838352912418506,58.94041999597038,52.054186308440684
14,Illinois,IL,2,12671469,16.63579810675463,12.434007679547088,0.10259268282154184,0.08023273912966734,77.78578000703786,70.03012042250192
15,Indiana,IN,1,6805985,0.0,5.593816114997105,0.0,0.09305535250714385,62.688707071790496,56.371722829245144
16,Iowa,IA,2,3193079,0.0,9.135830517011502,0.0,0.13571018234542062,68.62464098132241,62.448313994110386
