state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,4,5039877,10.53597141358807,22.302131579798477,0.6746196385348293,0.30424022914315835,18.1088347989445,10.583095579515135
2,Alaska,AK,2,732673,10.509463293993363,17.294793955050302,0.0,0.09099102419041875,29.130594412514178,18.89847176025321
3,Arizona,AZ,2,7276316,6.170705065585387,6.329733735745239,0.6871609204438069,0.2886075865863989,23.596240185280575,13.454487133324061
4,Arkansas,AR,2,3025891,7.534970691277379,8.375337096695533,0.4626736389380847,0.42962552187107866,20.346734234643616,10.725898586565082
5,California,CA,3,39237836,8.185976413174265,7.704662553620075,0.519906347536597,0.7972746849070202,23.18634238646596,11.512500332587148
6,Colorado,CO,2,5812069,19.665974371605017,15.99381267791949,-0.03441115375608927,0.08889548053656394,22.12461689632384,13.17831911493136
7,Connecticut,CT,3,3605597,33.475732312845835,24.224242793317483,0.2773465808852182,0.2634792518409573,27.56486651170389,15.073814405769697
8,Delaware,DE,4,1003384,20.929175669534295,24.54550942467832,0.49831370641748324,0.34881959449223826,22.471755579120256,12.548236766781212
9,District of Columbia,DC,2,1340100,10.596224162375943,8.016459326063087,0.07462129691814044,0.0994950625575206,10.164017610626072,5.209984329527647
10,Florida,FL,4,21781128,23.598410513909105,20.589252441707465,0.24332991385937405,0.3466303489883536,21.36144188675628,12.078543406934664
11,Georgia,GA,3,10799566,14.343168975494017,14.015113464480224,0.3889045170889275,0.3796448857296673,16.42769718709067,10.022486088792828
12,Hawaii,HI,2,1441553,11.723467676873483,5.172992499854572,0.06936963122410346,0.023123210408034486,24.925826521813626,15.234056604231686
13,Idaho,ID,3,1900923,20.095500975052644,16.71368517895179,0.21042409397960887,0.24549477630954364,18.92727901130135,11.818837480529195
14,Illinois,IL,3,12671469,18.750785721844878,13.74967428232444,0.13415966215124703,0.16309605987014344,23.54318982274273,12.924681424071668
15,Indiana,IN,3,6805985,12.635937340443743,10.99032689610688,0.22039425593797224,0.20325248047612998,20.195225231909856,13.123023339017056
16,Iowa,IA,3,3193079,13.905074068007714,13.247401645872214,0.0,0.2140045183139325,24.197177708412475,13.832479559697708
17,Kansas,KS,2,2934582,14.89138827948921,7.423787880425317,0.17038201692779414,0.07383220733537747,22.467049821746336,11.869526903661237
18,Kentucky,KY,3,4509394,21.13366008825133,15.710061516659922,4.8787043225763815,1.6410187266847827,24.378708092484267,12.66551558812559
19,Louisiana,LA,3,4624047,4.195459085947872,10.056126159617323,0.3027650886766506,0.4072911311959704,20.837655845626138,12.19524801542891
20,Maine,ME,2,1372247,17.343816382910656,14.782844696118328,0.07287317807945654,0.04858211871963769,25.918074515739516,14.083106029745373
21,Maryland,MD,3,6165129,18.701960656459907,14.87861347728027,0.3081849544429646,0.2243802738488251,23.16927999397904,12.951050983685825
22,Massachusetts,MA,4,6984723,30.967584541291046,23.770244207046066,0.6299462412467896,0.42712264084536117,26.419114974208714,13.873721262818869
23,Michigan,MI,3,10050811,42.40453830044163,28.05743735505523,0.1293427963176305,0.19069771251958342,22.04823073481334,12.37153897332265
24,Minnesota,MN,2,5707390,25.142841123525812,19.235712696296254,0.15769029276078908,0.07300476516703198,24.523451174705073,13.631151892546331
25,Mississippi,MS,3,2949965,13.288293250936876,11.76285142366096,0.23729095090958705,0.31073815000064975,20.930078831443762,11.63251089419705
26,Missouri,MO,2,6168187,10.035363713843306,9.284969565843022,0.032424438493839434,0.1594201559280439,20.57205788345911,11.04387723653644
27,Montana,MT,3,1104271,14.85142686894793,15.744064895043229,0.27167244272465724,0.21130078878584455,23.830019986036035,14.20511812770597
28,Nebraska,NE,2,1963692,13.953308359966837,12.716570914088651,0.1018489661311448,0.04243706922131033,23.78947411304828,14.062184904761033
29,Nevada,NV,2,3143991,8.333357188363454,9.042192369053039,0.12722682730325882,0.30746483264954216,21.37973677405565,12.05340600529709
30,New Hampshire,NH,3,1388992,21.166428604340414,19.76767530492822,0.43196793070082473,0.14398931023360825,25.404609961756442,12.065296272404737
31,New Jersey,NJ,4,9267130,47.39331378754804,41.45527564320654,0.29135233885787726,0.3992606125089429,24.95467312965287,12.925220645442547
32,New Mexico,NM,2,2115877,10.208532915665703,9.38482854019532,0.23630863230707644,0.22055472348660468,30.362587239239332,17.891540954412758
33,New York,NY,4,19835913,25.594990258325893,31.48978176243117,0.3781020818149384,0.4167525168449098,23.184120640174214,11.39684369456551
34,North Carolina,NC,3,10551162,16.80383639261723,15.585284079882115,0.19903021108006871,0.19587100138038505,22.80871054771029,12.836472418867231
35,North Dakota,ND,2,774948,14.323541708604964,12.29575588113193,0.12904091629373843,0.08602727752915895,26.28860259010927,15.10411021126579
36,Ohio,OH,3,11780017,13.166364700492366,12.849848058065499,2.9541553293174365,0.17119386726408514,21.85158136868563,12.76156053085492
37,Oklahoma,OK,3,3986639,10.434855024495572,11.198118802042812,0.0,0.36371489869035045,25.093443374230773,13.590846826110917
38,Oregon,OR,2,4246155,10.032605969400551,6.520184563614443,0.16485502766620624,0.13345407001550028,21.632253179641346,12.47130639366674
39,Pennsylvania,PA,3,12964056,26.843450845938957,20.90946140401033,0.27769087082005817,0.26354920610237004,23.81231614550261,12.192765905978808
40,Rhode Island,RI,4,1095610,38.608628982941006,33.08007150615378,0.09127335456960049,0.4107300955632023,26.485245662233826,11.728991155611942
41,South Carolina,SC,4,5190705,25.102563139303815,21.799956433113202,0.5394257620111333,0.33714110125695834,21.047796012295052,11.740081549616093
42,South Dakota,SD,3,895376,35.1807508800772,18.683292190734875,0.0,0.22336984685763298,28.143148800057183,16.286453959007165
43,Tennessee,TN,3,6975218,23.483137014499043,17.47206016663975,0.4014211455469922,0.10035528638674807,19.13376757543635,10.078294327145045
44,Texas,TX,3,29527941,13.184122794068168,13.482145605750162,0.5621793947637596,0.4560652118163832,20.022286687717237,10.11285548152511
45,Utah,UT,3,3337975,13.361394258495045,14.097512071583179,0.5092908125435331,0.11983313236318427,19.46063107123331,8.579842569222357
46,Vermont,VT,3,645570,22.615672971172764,17.039205663212357,0.0,0.1290848913879724,25.186269498272846,13.355949006304508
47,Virginia,VA,3,8642274,18.8839187463855,16.477144788512838,-1.041392577925671,0.4261995550399505,23.320945390067475,13.141344511872685
