state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,3,5039877,118.09812025174425,51.09535127827241,0.11905052444732282,0.08928789333549213,61.68966028337597,50.28868760090772
2,Alaska,AK,3,732673,0.0,67.95079699363056,0.0,0.5459461451425125,70.7566677085139,62.73972154016867
3,Arizona,AZ,3,7276316,0.0,29.999482469661057,0.0,0.13743218408876137,74.54529187572393,62.564118985486616
4,Arkansas,AR,3,3025891,21.051650571682853,43.977601497023045,0.0660962341340121,0.13770048777919186,67.41363122465415,54.99804850868719
5,California,CA,3,39237836,47.53829951274581,56.82015695259035,0.07390825528706528,0.09089865880133315,83.84906598824665,73.46208134413936
6,Colorado,CO,3,5812069,68.8051019353005,30.2990208822366,0.3613171144389373,0.12043903814631245,79.80784467631062,70.3245264294006
7,Connecticut,CT,3,3605597,15.919693742811523,20.31365600283591,0.0,0.1386732904426091,96.01660973203604,79.32364598705846
8,Delaware,DE,3,1003384,84.11535364327116,28.731344558585175,0.0,0.16610456880582775,81.96034618849812,68.17718839447309
9,District of Columbia,DC,2,1340100,0.0,12.589678808617695,0.0,0.0,53.97552421461085,40.36191329005298
10,Florida,FL,3,21781128,126.36627451066812,50.285995945008644,0.7391720024784759,0.2088964354830475,79.2041302911401,66.79985536102629
11,Georgia,GA,3,10799566,0.15741373310742302,33.83866140017637,0.0,0.19136571475804365,65.12264474331654,54.58146188467203
12,Hawaii,HI,3,1441553,0.0,41.75060804959254,0.0,0.12717765724418967,87.24479779793043,77.84118932845341
13,Idaho,ID,3,1900923,52.711235541892016,27.452829118125397,0.21042409397960887,0.07014136465986963,58.69317168554434,52.5855071457392
14,Illinois,IL,3,12671469,88.49802655082848,36.512848555398634,0.1420514069836733,0.08680919315668927,76.51645598470076,69.15442084891656
15,Indiana,IN,3,6805985,63.48823866053188,25.622406497474547,0.26447310712556665,0.08326005224323395,62.04320168204897,55.88610612571141
16,Iowa,IA,3,3193079,52.30061642696595,22.59798234154021,0.03131773438740476,0.07829433596851189,67.79318645107121,61.77476348064047
17,Kansas,KS,3,2934582,1.7378965726635,35.30802196506545,0.0,0.005679400564259806,72.86093896848,62.25073962833548
18,Kentucky,KY,3,4509394,215.4391476992252,41.79212170352442,1.086620508210194,0.0,66.2813229449456,57.45199909344804
19,Louisiana,LA,3,4624047,117.0835850068133,57.81886361819913,0.17300862210094317,0.133360812869477,61.99712070400668,54.32055513276573
20,Maine,ME,2,1372247,0.0,15.896763275332878,0.0,0.03643658903972827,90.42176809277048,79.03467815925266
21,Maryland,MD,3,6165129,29.585755626524602,26.0080295388559,0.08110130380078016,0.10543169494101422,86.23655725614177,75.11143724648747
22,Massachusetts,MA,2,6984723,0.0,16.100444191866,0.0,0.0787432801558487,98.88254695282833,79.0877605310905
23,Michigan,MI,3,10050811,0.0,23.70952950960873,0.0,0.2653185565489856,67.14125855117562,60.331350375606505
24,Minnesota,MN,3,5707390,0.0,23.83125837103925,0.0,0.1284883866939763,75.10897275286953,69.01564462915624
25,Mississippi,MS,3,2949965,111.56064563477871,50.683410045300775,1.0847586327295409,0.12429526000025988,60.87634938041637,52.93327208966886
26,Missouri,MO,3,6168187,25.291062025194766,34.45559796234638,0.0,0.0594448039053723,66.65366987090373,56.51555311147344
27,Montana,MT,3,1104271,6.339023663575337,34.955187630572574,0.0,0.0754645674235159,63.892287309908525,55.58780408070121
28,Nebraska,NE,3,1963692,0.0,29.31795239346525,0.0,0.1527734491967172,70.02223362930643,63.23130103906315
29,Nevada,NV,3,3143991,41.380525580384926,39.4948422471402,0.41348718873559115,0.15373241632477105,74.79191257226881,60.28493720242838
30,New Hampshire,NH,2,1388992,28.293899460904026,15.242296983300532,0.07199465511680413,0.05999554593067011,87.91620110123024,70.22718633368659
31,New Jersey,NJ,3,9267130,22.185941062659097,39.1028752776133,0.043163309460426263,0.08452814769333476,87.81213817006991,73.39944513565688
32,New Mexico,NM,3,2115877,113.90076077201084,44.92564683917961,1.0870197086125517,0.6616641704598141,88.57287072925317,71.4919629071066
33,New York,NY,3,19835913,80.83822509203382,38.880417121640505,0.11595130508991443,0.08738359224167465,89.55901853370702,76.43783777434395
34,North Carolina,NC,3,10551162,2.1229889181873998,35.6020367370776,0.0,0.2179854692781705,85.64808312108183,62.32622530106162
35,North Dakota,ND,3,774948,0.0,33.20038432071755,0.0,0.0645204581468692,65.25999163814863,55.23028641921781
36,Ohio,OH,3,11780017,0.0,29.668887574610462,0.0,0.05517818862230844,63.42573189834956,58.4469275383898
37,Oklahoma,OK,3,3986639,93.3367681397789,56.320266627746186,0.0,0.21739281301032443,71.48756132672159,57.62417916445407
38,Oregon,OR,3,4246155,70.88766189646869,32.812879282214475,0.8007244200930017,0.18840574590423573,78.24179757922167,69.87041217289524
39,Pennsylvania,PA,3,12964056,31.363641132065457,21.911132045182686,0.0,0.1285605883426195,85.31447256938723,68.90045059971972
40,Rhode Island,RI,2,1095610,58.50622027911391,35.270632015824184,0.18254670913920099,0.09127335456960049,97.26581539051304,81.17961683445752
41,South Carolina,SC,3,5190705,0.0,37.00570814286581,0.0,0.03853041157222381,68.07106163806266,57.31209922351588
42,South Dakota,SD,3,895376,0.0,25.033377837116152,0.0,0.09307076952401373,77.07946158932113,62.02556244527438
43,Tennessee,TN,3,6975218,41.48974268617841,40.68485232801531,0.15770116432203266,0.16725881064458006,61.521948131226864,53.85559275710092
44,Texas,TX,3,29527941,40.95443024625388,42.06621015087274,0.03725285146024912,0.06434583434043031,73.29518505878889,61.310478776694936
45,Utah,UT,3,3337975,0.0,33.364967853692306,0.0,0.10984703799958558,70.05699563358024,62.325751391187765
46,Vermont,VT,2,645570,0.0,12.170861188008825,0.0,0.02581697827759448,91.79655188438124,79.3548337128429
47,Virginia,VA,3,8642274,85.31319418939968,34.284957871041804,0.12728131507980422,0.10606776256650352,85.85837477497242,72.98437887991054
48,Washington,WA,3,7738692,90.5191730075315,31.433883511211302,0.3230520093059654,0.16583336477706226,80.70941445918768,71.93976708208571
49,West Virginia,WV,3,1782959,113.51915551619527,43.90774789869777,0.0,0.10282532202553919,66.03735700035726,58.50358869721626
50,Wisconsin,WI,3,5895908,73.28811779288279,30.12258671607494,0.06784366377494358,0.04240228985933973,71.70501982052637,65.38689206140937
51,Wyoming,WY,3,578803,0.0,43.612173991594965,0.0,0.3167456515141306,58.813102212669946,51.458959265933316
