state_id,state_name,state_abbr,risk_level,population2021,daily_new_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,4,5039877,44.366162110702305,41.73287789137938,0.09920877037276903,0.3803002864289479,0.0,0.0
2,Alaska,AK,4,732673,84.21219288823254,83.19829290439644,0.0,0.40945960885688426,0.0,0.0
3,Arizona,AZ,4,7276316,44.266906494990046,51.62934492831655,0.15117540249763756,0.36648582423669707,0.0,0.0
4,Arkansas,AR,4,3025891,40.351750938814384,52.28212120000357,0.694010458407127,0.506737795027426,0.0,0.0
5,California,CA,3,39237836,33.6792273661575,36.71310663368023,0.048422650015663454,0.17245259566981896,0.0,0.0
6,Colorado,CO,4,5812069,60.047463304375775,75.60867862079014,0.22367249941458023,0.5763868254144953,0.0,0.0
7,Connecticut,CT,4,3605597,0.0,44.02678866852206,0.0,0.6147849209622337,0.0,0.0
8,Delaware,DE,3,1003384,57.90405268571155,49.019831177011284,0.6976391889844765,0.24915685320874162,0.0,0.0
9,District of Columbia,DC,2,1340100,10.44698156853966,13.82626030040402,0.14924259383628088,0.0994950625575206,0.0,0.0
10,Florida,FL,4,21781128,33.804493504652285,35.578637485756346,0.2662855661102584,0.34509997217162797,0.0,0.0
11,Georgia,GA,4,10799566,15.695075153946002,25.620077166593013,0.14815410174816285,0.33643327271978646,0.0,0.0
12,Hawaii,HI,2,1441553,3.7459600861015865,6.173897178945206,0.27747852489641384,0.08093123642812071,0.0,0.0
13,Idaho,ID,4,1900923,40.71706218505431,66.30613504221746,0.3156361409694133,0.587433929026408,0.0,0.0
14,Illinois,IL,4,12671469,58.53307142210584,72.24892394086274,0.33934502779433073,1.0364491546586534,0.0,0.0
15,Indiana,IN,4,6805985,63.20907260301044,79.77432467789117,0.32324490870902595,0.876679373619934,0.0,0.0
16,Iowa,IA,4,3193079,47.258461190593785,76.17367795427906,0.7516256252977142,0.9029946748368373,0.0,0.0
17,Kansas,KS,4,2934582,3.8165571791825887,86.88022446029548,0.0,0.6758486671469167,0.0,0.0
18,Kentucky,KY,4,4509394,60.11894281138441,60.00806316768949,0.2439352161288191,0.5211343253661135,0.0,0.0
19,Louisiana,LA,4,4624047,35.5316457639812,37.23701646754764,0.34601724420188634,0.47216936448382407,0.0,0.0
20,Maine,ME,3,1372247,16.03209917748044,11.961611659042221,0.0,0.18218294519864134,0.0,0.0
21,Maryland,MD,4,6165129,34.45183385457141,33.00823064691753,0.3730659974835887,0.45416730128436883,0.0,0.0
22,Massachusetts,MA,4,6984723,35.72081527069864,37.0482019933258,0.6585801613034619,0.3913302407745208,0.0,0.0
23,Michigan,MI,4,10050811,3.1539743409760663,69.20976682521298,0.0,0.9733874543390909,0.0,0.0
24,Minnesota,MN,4,5707390,156.74415100422434,107.16682356433627,0.9987051874849976,0.8264139416908022,0.0,0.0
25,Mississippi,MS,4,2949965,62.54311491831259,41.67119658320401,0.9152650963655501,0.5819278081830349,0.0,0.0
26,Missouri,MO,4,6168187,46.918162500585666,59.43862782184966,0.0972733154815183,0.707933573782161,0.0,0.0
27,Montana,MT,4,1104271,86.57295174825745,79.18604866274416,0.18111496181643816,0.9508535495363004,0.0,0.0
28,Nebraska,NE,4,1963692,61.21122864481802,94.29031785898339,0.2036979322622896,0.7129427629180136,0.0,0.0
29,Nevada,NV,4,3143991,38.54972867288742,72.99184834998393,0.5407140160388499,0.5354128982345475,0.0,0.0
30,New Hampshire,NH,3,1388992,34.41344514583238,29.641228006661358,0.21598396535041237,0.13199020104747422,0.0,0.0
31,New Jersey,NJ,4,9267130,41.4259862546441,43.35446125946529,0.14028075574638535,0.3668881304136233,0.0,0.0
32,New Mexico,NM,4,2115877,67.82057747213095,91.28940049782803,0.6144024439983987,1.1185275262534953,0.0,0.0
33,New York,NY,3,19835913,33.93844286370887,32.383543064397536,0.26215077672502396,0.2369439712706947,0.0,0.0
34,North Carolina,NC,3,10551162,32.8873729737066,34.03958188274835,0.2843288729715267,0.29538610692041944,0.0,0.0
35,North Dakota,ND,4,774948,93.29658248037288,110.14563926501242,0.6452045814686921,1.6130114536717304,0.0,0.0
36,Ohio,OH,4,11780017,65.6111107479726,76.41633405840707,0.17826799401053497,0.5404632834287646,0.0,0.0
37,Oklahoma,OK,4,3986639,43.16919590662711,76.02178892330822,0.47659193621494195,0.34699237461263316,0.0,0.0
38,Oregon,OR,4,4246155,38.010859236179556,30.111275461480528,0.18840574590423573,0.30223421738804473,0.0,0.0
39,Pennsylvania,PA,4,12964056,39.67893998606609,52.45161809588869,0.5322408357384448,0.5605241651738211,0.0,0.0
40,Rhode Island,RI,4,1095610,0.0,77.62146853611883,0.0,0.7910357396032043,0.0,0.0
41,South Carolina,SC,3,5190705,23.4650206474843,27.06486195723207,0.13485644050278334,0.20228466075417498,0.0,0.0
42,South Dakota,SD,4,895376,89.45962366648202,109.05235023370868,0.1116849234288165,2.289540930290738,0.0,0.0
43,Tennessee,TN,4,6975218,41.919836770693045,51.11156177689152,0.15770116432203266,0.6475305383525887,0.0,0.0
44,Texas,TX,4,29527941,41.123761389255016,35.8604656615141,0.17949101158120034,0.4312299775095505,0.0,0.0
45,Utah,UT,4,3337975,51.58816348235083,71.1851603784587,0.14979141545398034,0.3495133027259541,0.0,0.0
46,Vermont,VT,3,645570,10.37842526759298,10.422682944640284,0.0,0.10326791311037792,0.0,0.0
47,Virginia,VA,3,8642274,26.902641596413165,29.995412252443213,0.04628411457447427,0.22370655377662563,0.0,0.0
48,Washington,WA,3,7738692,20.63656235446507,34.391193904972205,0.0,0.19383120558357925,0.0,0.0
49,West Virginia,WV,4,1782959,64.61169325822972,52.232592801388826,0.6169519321532352,0.5234743666754723,0.0,0.0
50,Wisconsin,WI,4,5895908,68.77651415184904,79.51277394423387,0.37314015076218965,0.8819676290742663,0.0,0.0
51,Wyoming,WY,4,578803,96.75139900795261,106.62399074345798,0.0,1.1230073099137359,0.0,0.0
