state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,1,5039877,0.0,8.45258723575992,0.0,0.07086340740912073,62.588690160494,51.11743798509368
2,Alaska,AK,2,732673,0.0,7.487261419097314,0.0,0.37046345563241917,72.00975059815224,64.39816944257534
3,Arizona,AZ,1,7276316,0.0,9.449444314560123,0.0,0.06675277512882696,76.54194787582068,63.92686903647395
4,Arkansas,AR,2,3025891,12.22780331479224,8.757751022756604,0.42962552187107866,0.2974330536030544,68.75707023154503,56.03572633647411
5,California,CA,1,39237836,2.1051109954177902,7.9296640401590235,0.015291363162841092,0.07973353649195712,85.81886116247594,74.76364139959196
6,Colorado,CO,2,5812069,19.167012642141724,12.773911862171138,0.08602788439022317,0.07373818662019126,81.65367616936413,71.84563707003478
7,Connecticut,CT,2,3605597,11.426679132470989,14.65578575277746,0.41601987132782725,0.11886282037937922,98.89788015687832,81.00472681777802
8,Delaware,DE,2,1003384,8.272007526530222,13.511420211148332,0.0,0.15661287915978045,83.79693118487039,69.67312614113838
9,District of Columbia,DC,1,1340100,0.0,2.9102305798074775,0.0,0.0533009263701003,57.67935228714275,43.52294604880233
10,Florida,FL,1,21781128,0.0,0.0,0.0,0.0,80.38709014519358,67.77210528306891
11,Georgia,GA,1,10799566,0.0,4.217100681903064,0.0,0.09391911807249609,66.28145056940251,55.572835056519864
12,Hawaii,HI,2,1441553,0.0,13.011760828178263,0.0,0.019819894635458128,88.6992708558062,79.18973495944999
13,Idaho,ID,1,1900923,0.4734542114541199,7.905933816662447,0.0,0.09769690077624696,59.284726419744516,52.43968324861134
14,Illinois,IL,2,12671469,15.29420148524216,16.16567559316581,0.1972936208106574,0.10372007494045987,78.23942117524022,70.44629947798475
15,Indiana,IN,2,6805985,0.0,9.367805373820667,0.0,0.07766273780671404,16.750080994889057,13.248692143752889
16,Iowa,IA,1,3193079,0.0,8.567637335982875,0.0,0.10737508932824488,68.98122470505741,62.82462789050945
17,Kansas,KS,2,2934582,0.0,10.636705913920864,0.0,0.03894446101206723,74.48672417400502,63.81600514144774
18,Kentucky,KY,2,4509394,0.0,19.56867311724306,0.0,0.1932473790111424,67.42342762686071,58.419934031047184
19,Louisiana,LA,1,4624047,0.0,4.8411519791460345,0.0,0.09268319041121956,62.70290937786748,54.96946722211084
