state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,3,5039877,27256.300104149366,27086.063523262284,392.58894611912154,392.19541799664285,61.615015604547494,50.231483823910786
2,Alaska,AK,3,732673,37731.839442698176,37472.90498528773,170.0622242118926,170.0622242118926,70.6567595639528,62.67147827202586
3,Arizona,AZ,3,7276316,29489.71704912211,29331.096748880696,420.1576731961613,419.63543089662403,74.40913781094719,62.48860000032984
4,Arkansas,AR,3,3025891,28923.712057043693,28772.507479142976,383.6225429138062,383.0937730407341,67.34604782525213,54.948344140618424
5,California,CA,3,39237836,26198.942265827303,25996.95391676835,236.48857699491887,235.99033341186296,83.70750619376665,73.3945674272149
6,Colorado,CO,3,5812069,26769.468841474525,26639.60606307815,223.91337749087288,223.2911091271169,79.6719722357047,70.25145434439956
7,Connecticut,CT,3,3605597,23199.098512673492,23126.675396216335,306.6066451686087,306.412502561989,95.85727412131749,79.25552966679305
8,Delaware,DE,3,1003384,28610.98044218365,28522.750441078817,298.7888983679229,297.393619989954,81.83955494606252,68.10443459333615
9,District of Columbia,DC,4,1340100,11811.133497500186,11748.408967347854,100.88799343332586,100.81337213640772,53.66995000373106,40.1974479516454
10,Florida,FL,3,21781128,30126.231295275436,29942.081708794616,349.81200239032614,348.8218485899047,79.11796854598164,66.73565299281103
11,Georgia,GA,3,10799566,24007.70549483192,23905.323073697065,344.21753614913786,343.60640047942667,65.05625318647064,54.53749715497827
12,Hawaii,HI,3,1441553,21181.878155017537,21019.275739428238,105.51120909186136,104.58628067553997,87.05319887648946,77.65992648206483
13,Idaho,ID,4,1900923,24613.67451495931,24477.6954593712,262.7670873570366,262.2585624632525,58.61789246592314,52.53689918002992
14,Illinois,IL,3,12671469,27375.997210741705,27246.845424382693,305.0948552216006,304.7436725765576,76.39800089476603,69.11171072588348
15,Indiana,IN,3,6805985,26257.16924148378,26143.235906128422,351.14682151077324,350.9019390041755,61.98661913007448,55.8531204520727
16,Iowa,IA,3,3193079,25074.481401806846,25011.635656815433,303.8759767609884,303.5627994171143,67.71000654853826,61.7346454628902
17,Kansas,KS,3,2934582,27706.5353770997,27600.47987364859,306.10833161247496,305.9379495955472,72.73403844227218,62.16333365365152
18,Kentucky,KY,3,4509394,31567.39020808561,31469.752761837684,358.85087885423184,358.4295362081911,66.20000381425974,57.40514135602256
19,Louisiana,LA,3,4624047,28684.051005536927,28471.893003806275,376.96416148019256,376.74429635627257,61.93157206230819,54.269690597868056
20,Maine,ME,3,1372247,19777.34329169603,19724.322849416214,179.34089125354254,176.9603674362803,90.27084774096792,78.9767439826795
21,Maryland,MD,3,6165129,18583.73117577913,18491.352156389825,240.62756837691475,240.170697698837,86.07529542366429,75.03508847908941
22,Massachusetts,MA,3,6984723,27724.034295991405,27639.57650350425,301.1572541960504,300.2719888342983,98.68799378300328,79.01873846679389
23,Michigan,MI,3,10050811,26062.901789716274,25997.305093091494,367.950407186047,367.56237879709414,67.10624645115702,60.31217779341388
24,Minnesota,MN,3,5707390,27359.038019129584,27254.83727488146,230.5957714471939,230.09933904405807,74.95650376091348,68.96457049544537
25,Mississippi,MS,3,2949965,28651.356880505362,28474.967378547593,425.2592827372529,424.812949758161,60.75038178419065,52.80133832096313
26,Missouri,MO,3,6168187,24952.38876512661,24792.839683455033,340.1323598003757,339.49467917666357,66.55905535937869,56.45240651750668
27,Montana,MT,3,1104271,26231.87605216473,26067.32017257151,312.4233091333559,311.97052172881473,63.76478237678975,55.513365831394644
28,Nebraska,NE,3,1963692,25671.490233702636,25537.675242058616,221.26687891991207,221.13108029840387,69.9184495328188,63.1858254756856
29,Nevada,NV,3,3143991,24903.76085682179,24726.647481769873,353.5951597825821,351.59663837036004,74.69731942616885,60.222564250342955
30,New Hampshire,NH,3,1388992,24031.023936782934,23971.093528873556,187.33009261392434,186.44215853415042,87.80540132700548,70.15547965719024
31,New Jersey,NJ,3,9267130,27129.38094102489,27018.58072563998,367.95642232276873,367.66866692636586,87.6894356721013,73.33086942775164
32,New Mexico,NM,3,2115877,26980.1127381223,26809.342617066788,376.4396512651728,375.86463359322556,88.41927011825356,71.40873500680806
33,New York,NY,3,19835913,28470.935519832135,28356.688194790935,348.4487958784655,348.05220880598404,89.43002018611395,76.36238876425804
34,North Carolina,NC,3,10551162,27422.752110146732,27287.300542957124,239.47125444571887,239.16797031454925,85.46781861561789,62.20404918434576
35,North Dakota,ND,3,774948,32502.30983240166,32355.09258132712,302.3428668762291,302.34286687622904,65.16837258758007,55.17234704780192
36,Ohio,OH,3,11780017,24340.295943545752,24226.07102956036,330.39001556619144,329.90897494743285,63.33864373879936,58.387937810276505
37,Oklahoma,OK,3,3986639,27213.750730878815,27093.28763975297,363.03763646520287,363.01673331010574,71.36342166923065,57.53076714495594
38,Oregon,OR,3,4246155,19388.10523873952,19248.432657646405,184.89668888676934,184.2882953322869,78.16028854339984,69.82347559144685
39,Pennsylvania,PA,3,12964056,23303.740742866274,23234.8579796323,353.57761490693963,353.17779147719403,85.17905198805066,68.79711102759816
40,Rhode Island,RI,3,1095610,36929.564352278634,36843.10240739992,329.95317676910577,329.6489322538738,97.05990270260403,81.03896459506576
41,South Carolina,SC,3,5190705,30056.39888993884,29905.216563618455,347.60210799881713,347.4736732935764,67.97822261137938,57.260083167893384
42,South Dakota,SD,3,895376,27441.54411107736,27366.10892279572,328.3536748807205,328.2047616494821,76.93393613409339,61.92940172620217
43,Tennessee,TN,3,6975218,29927.6954498053,29804.514455933233,379.87343191280905,379.21634372813395,61.45264563774207,53.80995977473392
44,Texas,TX,3,29527941,24344.10851742084,24209.423493884267,301.49748673637623,301.23615233901114,73.14948238348215,61.23027000087815
45,Utah,UT,3,3337975,29659.059759285195,29511.985988083023,145.20779814108852,144.8832500742716,69.89003812191524,62.2491780196077
46,Vermont,VT,3,645570,21089.1150456186,21046.893221715472,106.41758446024443,106.0045128078029,91.64815589324164,79.29690041358799
47,Virginia,VA,3,8642274,21880.50274730933,21767.962922721497,239.98313406864906,239.12302093947343,85.8265891592884,72.96453456578674
48,Washington,WA,3,7738692,21781.536207927646,21624.339100199366,172.94912370204165,172.16949151958326,80.52306513813963,71.87180986140811
49,West Virginia,WV,3,1782959,30143.317933839196,30003.40605540725,396.4757462173836,396.335529869167,65.96926794166326,58.45445688880114
50,Wisconsin,WI,3,5895908,29481.88811630032,29381.569144469104,251.63214894126568,251.3098915383347,71.59799644092139,65.3272235591193
51,Wyoming,WY,4,578803,28614.053486246616,28527.939804833673,316.8608317510448,316.8608317510448,58.72999967173632,51.40695538896654
