state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,3,5039877,30117.877876781517,30101.14844356037,404.67257435052477,404.36502716236924,62.333664095373756,50.85143942997021
2,Alaska,AK,3,732673,41431.71646832898,41388.39174209661,180.29871443331473,180.2987144333147,71.58732476834822,63.450816394216794
3,Arizona,AZ,3,7276316,31171.79077983969,31156.088171149087,430.520059876454,430.14441190661137,75.83112113327678,63.38328351874767
4,Arkansas,AR,3,3025891,31387.581376857266,31343.87288145636,399.2212541694331,397.8277252331077,68.21736143172375,55.59869803638002
5,California,CA,3,39237836,28621.63703421361,28589.32274304977,244.39676031063487,244.14147949783296,84.91034011151889,74.24022058708844
6,Colorado,CO,3,5812069,28506.4750607744,28485.779209729662,231.8279428547734,231.6358139129686,80.91710542321505,71.17006009391837
7,Connecticut,CT,3,3605597,24774.37162278535,24714.31420174166,314.594226698103,314.538757381926,97.38398384511636,80.16187055846785
8,Delaware,DE,3,1003384,30623.370514180016,30588.403129523977,309.0541607201231,308.12397513481045,83.1229120655701,69.09259067316202
9,District of Columbia,DC,4,1340100,12538.765763748974,12526.730414574606,103.20125363778823,103.17637987214886,55.130512648309825,41.34803372882621
10,Florida,FL,3,21781128,32627.570987140796,32609.54883249651,372.51973359690095,372.0843413925425,79.97892946591196,67.40785876654321
11,Georgia,GA,3,10799566,26080.316560869203,26061.781424496923,357.5236264123947,357.0822506509366,65.9940501312738,55.25276663895568
12,Hawaii,HI,3,1441553,23212.466000209497,23191.199253265655,116.26350193159739,115.9397769858849,88.06752162424829,78.50762337562337
13,Idaho,ID,4,1900923,26023.83158076366,26001.4589904859,271.92053544514954,271.74518203349993,58.86387823178529,51.98853399111905
14,Illinois,IL,3,12671469,29656.10380296081,29618.297835645008,312.70249724005953,312.4907354203894,77.53210776114435,69.82559796342476
15,Indiana,IN,3,6805985,28200.591097394423,28180.06714468431,362.475086265985,361.97062830239366,62.63582714331577,56.3313612945077
16,Iowa,IA,3,3193079,26747.036324500583,26733.381792307675,314.77454832780523,314.17951137444453,68.5369200073033,62.358620002824864
17,Kansas,KS,3,2934582,29858.835091334986,29833.77433067372,310.0952708085853,309.9930415984287,73.8520170845456,63.10697741620442
