state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,4,5039877,3380.5190086980297,3318.249915339487,55.2791268517069,53.308179280301225,0.0,0.0
2,Alaska,AK,4,732673,1569.0492211395808,1493.3576877308938,8.462165249708942,7.847975836423616,0.0,0.0
3,Arizona,AZ,4,7276316,3154.178570584345,3120.2936839388026,79.79312608193487,79.26401217319314,0.0,0.0
4,Arkansas,AR,4,3025891,3223.480290598703,3125.4831811758677,55.02511491656507,52.86046324867618,0.0,0.0
5,California,CA,4,39237836,2227.701853894287,2201.4210977384178,43.07322146919621,42.46921262426399,0.0,0.0
6,Colorado,CO,4,5812069,1440.3132516148723,1386.4548801074848,37.783446824186015,37.14397288355202,0.0,0.0
7,Connecticut,CT,4,3605597,1742.5685677018257,1703.1813911221122,125.9708170380661,125.73969488732841,0.0,0.0
8,Delaware,DE,4,1003384,2264.736132926178,2229.0283964777477,65.97673472967477,65.49503148013788,0.0,0.0
9,District of Columbia,DC,4,1340100,1212.9691814043729,1199.750551664588,47.832251324528016,47.54620301967515,0.0,0.0
10,Florida,FL,4,21781128,3436.1351716954237,3392.9673955755247,72.67300389584966,71.02325768741945,0.0,0.0
11,Georgia,GA,4,10799566,3202.7120349095508,3154.2881313140597,68.35459869405864,67.32986615696717,0.0,0.0
12,Hawaii,HI,4,1441553,971.660424556017,954.7144146427005,12.764012145235034,12.024069412177932,0.0,0.0
13,Idaho,ID,4,1900923,2747.8230312327223,2622.56808929136,27.82858642880327,27.021960735214773,0.0,0.0
14,Illinois,IL,4,12671469,2692.813279975668,2601.7245063355663,74.55331343193122,73.33140827371055,0.0,0.0
15,Indiana,IN,4,6805985,2143.9218570126145,2064.964040578151,57.111498188726536,56.04870811009232,0.0,0.0
16,Iowa,IA,4,3193079,3311.7251405305033,3193.983881120028,47.72822720640485,46.53293367728557,0.0,0.0
17,Kansas,KS,4,2934582,2470.8459330834853,2370.5639459774115,29.271630508195038,27.107778893212046,0.0,0.0
18,Kentucky,KY,4,4509394,1946.2482098481526,1870.6377968176782,29.915327868888813,29.094818505546417,0.0,0.0
19,Louisiana,LA,4,4624047,3843.5162964390283,3796.4764878656542,123.8525473465127,122.69194783991885,0.0,0.0
20,Maine,ME,4,1372247,427.4011894360126,421.29025293134964,10.566610821521198,10.433009995042195,0.0,0.0
21,Maryland,MD,4,6165129,2186.8479962057563,2156.1245051459123,65.40009138494912,65.04054227143233,0.0,0.0
22,Massachusetts,MA,4,6984723,2037.9619921935341,2008.945604776105,138.9031461949171,137.8174433927683,0.0,0.0
23,Michigan,MI,4,10050811,1583.3946136286913,1525.760316399201,72.82994377269655,72.13348256175547,0.0,0.0
24,Minnesota,MN,4,5707390,2092.8830866648327,2012.2407715510694,39.685390344798584,38.73340820702049,0.0,0.0
25,Mississippi,MS,4,2949965,3703.6032630895625,3607.5488546958545,107.11991498204216,105.67921992294823,0.0,0.0
26,Missouri,MO,4,6168187,2573.9167765179623,2468.3219605001323,41.34115907964528,40.73049882134464,0.0,0.0
27,Montana,MT,4,1104271,1962.7428412047404,1795.3149957884305,21.281008013431485,19.666066270568244,0.0,0.0
28,Nebraska,NE,4,1963692,2888.640377411529,2744.6113894497857,28.314012584458258,27.108799818573043,0.0,0.0
29,Nevada,NV,4,3143991,2825.453380750772,2768.2194837253487,54.2940485516657,53.34514846469557,0.0,0.0
30,New Hampshire,NH,4,1388992,684.9571487812744,668.6349319712219,33.47751462931392,32.92555560675176,0.0,0.0
31,New Jersey,NJ,4,9267130,2369.590153585846,2341.6511599908185,174.83298496945656,174.6135714796994,0.0,0.0
32,New Mexico,NM,4,2115877,1690.5519555248252,1605.5348612959476,43.85888215619339,43.27598752983593,0.0,0.0
33,New York,NY,4,19835913,2449.2847896640806,2427.7812240282133,166.0825997774844,165.86582125057714,0.0,0.0
34,North Carolina,NC,4,10551162,2293.8895261014854,2230.7712241958347,37.32290339206241,36.34038917546081,0.0,0.0
35,North Dakota,ND,4,774948,3938.586847117484,3668.9097664801843,50.7130801034392,46.02459347810004,0.0,0.0
36,Ohio,OH,4,11780017,1510.9570724728158,1461.9321614124765,42.90316389186874,42.5706799347856,0.0,0.0
37,Oklahoma,OK,4,3986639,2641.5233483643738,2549.387018560174,28.94668917852858,27.97260215100155,0.0,0.0
38,Oregon,OR,4,4246155,917.2298232165336,891.9195298872912,14.601445307578267,14.236409174888813,0.0,0.0
39,Pennsylvania,PA,4,12964056,1420.7359178331226,1386.0124375537146,65.75102730194932,65.21364404267719,0.0,0.0
40,Rhode Island,RI,4,1095610,2527.4504613868075,2453.1017945645413,105.14690446417978,103.82344082292055,0.0,0.0
41,South Carolina,SC,4,5190705,3125.837434414015,3066.2859311568877,69.64371891679454,68.83458027377783,0.0,0.0
42,South Dakota,SD,4,895376,3552.138989653509,3315.5584118531524,34.28727149264667,32.44447025607119,0.0,0.0
43,Tennessee,TN,4,6975218,3155.4425969195513,3087.012580006204,40.81592862043882,39.70485223544268,0.0,0.0
