state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,4,5039877,16742.075253027007,16715.019604078207,319.17445604327247,318.6255008472098,54.4721627134948,44.55551196983577
2,Alaska,AK,3,732673,20200.553316418103,20081.147095244793,114.64869047992761,113.647789213833,61.81475228376097,53.797123682734316
3,Arizona,AZ,3,7276316,17154.065326464657,16999.48160580162,303.2028845366254,300.67184181299075,63.61814137813696,54.374425189890054
4,Arkansas,AR,4,3025891,17354.557715396888,17302.15756520736,285.1061059370612,284.48369973229927,59.77284046252823,48.90344695165821
5,California,CA,3,39237836,12885.417534239146,12844.375515510083,188.99360301113447,188.25494521835165,78.49242756404813,63.19730272586897
6,Colorado,CO,3,5812069,14082.35174083446,13932.272409606385,158.30851285488868,155.8051014191332,70.00150892909221,62.258724044742074
7,Connecticut,CT,3,3605597,11530.184876457353,11461.676308884691,245.53492805768363,245.31767323599024,82.09700085727827,70.89108960319193
8,Delaware,DE,3,1003384,15036.71575388884,14938.989317293135,215.47084665491977,214.73998655217414,69.23630434609282,59.14864099885986
9,District of Columbia,DC,4,1340100,4957.316618162824,4930.826057756884,89.24707111409596,89.23463423127627,42.027460637265875,33.69159017983733
10,Florida,FL,3,21781128,16908.256542085423,16890.30456614945,280.733853636965,280.12170291027473,70.16124233786239,60.0730274391666
11,Georgia,GA,4,10799566,15036.446834993183,15004.936309477622,270.20530269457123,268.8796321383038,57.41227934529962,48.42564043777315
12,Hawaii,HI,3,1441553,5836.413923039944,5812.64986937203,69.30026159287935,68.94185183155481,79.94343600269987,59.57484740415372
13,Idaho,ID,4,1900923,16023.21609028877,15951.070686638619,204.32179525420017,201.92822118518214,47.374775306522146,42.28735198637714
14,Illinois,IL,3,12671469,14087.466891171025,13973.773905546617,230.7072684311503,230.02331721234006,67.01864637793771,61.14547571398391
15,Indiana,IN,4,6805985,15928.789146611402,15782.163996625239,255.201855425776,253.37503192655683,54.77424649040513,49.93244916055501
16,Iowa,IA,3,3193079,16188.35612899023,16048.553762684856,227.61729352765778,227.61729352765778,61.128929162103404,55.71688016488161
17,Kansas,KS,3,2934582,15647.236982984288,15560.006258374884,227.28961058167738,227.19306077208498,64.94321848903864,53.91919530617989
18,Kentucky,KY,4,4509394,17307.802334415668,17199.7390336706,240.32053974436477,235.500971231759,59.1614970880788,51.366037210321394
19,Louisiana,LA,4,4624047,16624.268741213054,16596.423621373844,319.3739163983411,318.8404731468632,55.432957320719275,48.86306302682477
20,Maine,ME,3,1372247,8522.372430036283,8398.394333215105,94.7351315032935,92.06311497371343,79.04641074092346,70.42223448111018
21,Maryland,MD,3,6165129,9404.89647499671,9361.057744522228,180.774806171939,180.16654639343312,73.1895309895381,65.77615813067335
22,Massachusetts,MA,3,6984723,12899.366231130427,12769.186204152775,276.44618118714226,275.7613532657869,83.55044287368304,69.84831037680378
23,Michigan,MI,3,10050811,14173.353772148337,13982.115473069787,247.74120217761535,246.51410385357624,60.200206729586306,54.00825863703934
24,Minnesota,MN,3,5707390,15549.87481142869,15281.070431743507,163.87525646574002,162.41808135300607,67.4686678148856,61.40997899214877
25,Mississippi,MS,4,2949965,17362.917865127216,17320.510582328945,347.5634456679995,346.7046784170886,53.91969057260001,47.17805126501501
26,Missouri,MO,4,6168187,14767.467328730469,14672.713855326185,250.15454297997127,243.2589457269481,58.86001834898974,50.463126361117126
27,Montana,MT,4,1104271,17150.68130920761,17044.069280612664,235.99279524681893,230.84611174853515,57.18197797460949,49.93366664523473
28,Nebraska,NE,3,1963692,15503.042228618338,15360.701023523912,158.47699130006131,157.8574100894302,62.58685170586833,56.29187265620067
29,Nevada,NV,3,3143991,14855.672296771842,14788.305691714766,252.95873938570435,251.6228576990201,64.42416660861943,53.070858027265345
30,New Hampshire,NH,3,1388992,11128.861793300464,10896.87444461266,120.80703128599733,119.53512571226713,82.79176553932636,62.66493975487259
