state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,3,5039877,28501.84637442541,28296.960421851563,396.3191958851376,394.67233029694967,61.96718689761674,50.501649147389905
2,Alaska,AK,3,732673,39651.386089019245,39288.5268832656,173.3379010827477,173.33790108274772,71.0547543037617,62.95127567141139
3,Arizona,AZ,3,7276316,30392.619012148454,30245.036479606286,423.8683421665579,423.02084369801054,75.03288752165244,62.826023498704565
4,Arkansas,AR,3,3025891,30020.579062497625,29910.77433296271,388.15013495198605,387.3679961814002,67.7126836359935,55.19233838892412
5,California,CA,3,39237836,27447.196629294234,27344.52022277681,239.08810873260188,238.71771793599086,84.28746682156478,73.71579054461617
6,Colorado,CO,3,5812069,27723.294406862686,27638.409464365075,227.6986044040427,227.1021444056038,80.21329409544174,70.57636445816455
7,Connecticut,CT,3,3605597,23792.731134400212,23721.77003063372,308.68674452524783,308.1690309075954,96.48657351334606,79.57519933592134
8,Delaware,DE,3,1003384,29482.92976567296,29377.70014841206,301.57945512386084,301.4465714688162,82.35879782814955,68.45036396833116
9,District of Columbia,DC,4,1340100,12186.18013581076,12146.64150862942,102.15655548093427,101.78344899634355,54.63413178121036,40.920229833594504
10,Florida,FL,3,21781128,31430.663278779684,31271.65406676826,357.29554502411446,356.56708565935304,79.4817375849405,66.99776522134208
11,Georgia,GA,3,10799566,24992.208020211183,24816.887482859434,348.5325243625531,347.60656122662704,65.35093169484773,54.71502280739801
12,Hawaii,HI,3,1441553,22293.87334353992,22115.841139976917,110.22834401510039,109.01437546867858,87.60260635578435,78.0319558143197
13,Idaho,ID,4,1900923,25290.187977103757,25226.72256733026,265.6604186492562,265.1781967672196,58.441872711309195,51.604562625629754
14,Illinois,IL,3,12671469,28366.892583645986,28252.48708620242,307.43081169199877,306.91784827789104,76.93230358690062,69.33729625191839
15,Indiana,IN,3,6805985,27001.058627076025,26924.483167598606,354.8935238617188,354.05847451422045,62.25015188837472,56.02279464324415
16,Iowa,IA,3,3193079,25768.106583019086,25651.04536584102,307.4461984811525,306.5327645615199,68.04181794437282,61.92975494812374
17,Kansas,KS,3,2934582,28701.941196395263,28542.020635306835,306.38094283955945,306.4093398423807,73.23673354501595,62.497520941653704
