state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,3,5039877,20.575898975312295,26.905418525094962,0.27778455704375327,0.2678636800064763,0.0,0.0
2,Alaska,AK,3,732673,53.366235687680586,51.47492225629402,0.0,0.29572082861886084,0.0,0.0
3,Arizona,AZ,3,7276316,21.274502096940264,19.01079769330681,0.5497287363550456,0.2084388125346215,0.0,0.0
4,Arkansas,AR,4,3025891,29.01624678483131,32.292731534045906,0.5948661072061089,0.7050264974294623,0.0,0.0
5,California,CA,2,39237836,13.359554283268833,11.19728271602804,0.12997658688414926,0.09429673950418672,0.0,0.0
6,Colorado,CO,3,5812069,43.7537820008675,39.948891571265634,0.2924948069267588,0.15771778804874245,0.0,0.0
7,Connecticut,CT,3,3605597,27.31863821719399,24.58875544248091,0.22187726470817454,0.14791817647211636,0.0,0.0
8,Delaware,DE,3,1003384,11.461215247602114,16.757578070096507,0.1993254825669933,0.3986509651339866,0.0,0.0
9,District of Columbia,DC,2,1340100,6.417431534960078,6.587994499344399,0.0,0.03731064845907022,0.0,0.0
10,Florida,FL,3,21781128,21.28907189747014,19.93140903577498,0.25710330520990465,0.251746986351365,0.0,0.0
11,Georgia,GA,3,10799566,15.12097800967187,17.72028881266419,0.2500100467000248,0.22994751208829442,0.0,0.0
12,Hawaii,HI,2,1441553,5.688309760376483,5.163082552536843,0.0,0.04624642081606897,0.0,0.0
13,Idaho,ID,4,1900923,66.02055948610229,46.759239740754516,0.42084818795921775,0.4646865408716363,0.0,0.0
14,Illinois,IL,4,12671469,52.0697324043487,55.00658887413021,0.48928817961043036,0.33539915537811754,0.0,0.0
15,Indiana,IN,4,6805985,42.46262664404932,45.252188226349936,0.719954569397376,0.479969712931584,0.0,0.0
16,Iowa,IA,4,3193079,58.84602291393354,70.34857935822178,0.7829433596851191,0.39147167984255943,0.0,0.0
