state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,3,5039877,0.0,20.819669096799668,0.0,0.18849666370826115,62.286559771200764,50.809196335545494
2,Alaska,AK,3,732673,0.0,29.286111071573345,0.0,0.5459461451425125,71.50147473702457,63.37315555507027
3,Arizona,AZ,2,7276316,0.0,12.0135362062733,0.0,0.18782398492130725,75.66874500777591,63.26246688571524
4,Arkansas,AR,3,3025891,21.976997849559023,21.953392051654017,0.33048117067006044,0.12117642924568883,68.1241657415948,55.52807421020783
5,California,CA,2,39237836,0.0,11.901413581669344,0.0,0.10024338073418049,84.80251306417613,74.14567154009207
6,Colorado,CO,2,5812069,0.0,14.133152435536662,0.0,0.10610105741460858,80.78014903126581,71.05261482614883
7,Connecticut,CT,3,3605597,0.0,27.33052449923193,0.0,0.14329573345736274,97.16551794335308,80.01274130192587
8,Delaware,DE,2,1003384,0.0,19.63356003284884,0.0,0.09966274128349666,82.87863868668425,68.85638997632013
9,District of Columbia,DC,2,1340100,0.0,5.617917639408573,0.0,0.0,55.130512648309825,41.34803372882621
10,Florida,FL,3,21781128,0.0,15.049725615679774,0.0,0.3030146097116733,79.88782766438909,67.33389106386042
11,Georgia,GA,2,10799566,0.0,12.21213095838428,0.0,0.23149078398150447,65.92420473193089,55.191097494103005
12,Hawaii,HI,2,1441553,0.0,12.575723146198184,0.0,0.1156160520401724,87.98150328153041,78.41633294093245
13,Idaho,ID,2,1900923,0.0,11.340355636258206,0.0,0.21919176456209252,58.79112410129185,51.92482809666672
14,Illinois,IL,2,12671469,0.0,19.8454834693143,0.0,0.1196914632917988,77.37175539789428,69.71269077010724
15,Indiana,IN,2,6805985,0.0,12.648531297925912,0.0,0.18366187994831018,62.550990047730046,56.27040024331526
16,Iowa,IA,2,3193079,0.0,17.88690029726346,0.0,0.13571018234542062,68.4697747847767,62.28962703396941
17,Kansas,KS,3,2934582,0.0,20.54320318386547,0.0,0.261252425955951,73.75711430111681,63.00788323515921
18,Kentucky,KY,3,4509394,1.3083797956000298,28.062053824273757,0.0,0.24023922800565514,66.90300293121426,57.930999154210085
19,Louisiana,LA,2,4624047,0.0,17.35647212434105,0.0,0.1982390461573307,62.4298368939589,54.69559457332506
20,Maine,ME,2,1372247,17.05232367059283,17.552025463137674,0.14574635615891307,0.15789188583882252,91.49876079160676,79.7103582664054
21,Maryland,MD,2,6165129,0.0,16.018666090708376,0.0,0.1459823468414043,87.38302150693035,76.00569266271638
22,Massachusetts,MA,2,6984723,0.0,18.415701156448357,0.0,0.12408032024557979,100.2736400570216,79.9710453800387
23,Michigan,MI,3,10050811,0.0,26.117295410290772,0.0,0.3250152317725074,67.7217291221574,60.76912599391233
24,Minnesota,MN,2,5707390,0.0,15.884168219999484,0.0,0.1430893397273827,75.9966990165382,69.6366640443355
25,Mississippi,MS,2,2949965,0.0,17.525631660036645,0.0,0.18079310545492347,61.46916997320307,53.49558384591003
26,Missouri,MO,3,6168187,0.0,21.733637916156376,0.0,0.12159164435189788,67.39774588546035,57.117820844277254
27,Montana,MT,2,1104271,0.0,16.610829355164757,0.0,0.04527874045410954,64.53841493618867,56.076542805162866
28,Nebraska,NE,2,1963692,0.0,12.891169141742042,0.0,0.016974827688524135,0.0,0.0
29,Nevada,NV,1,3143991,0.0,8.083447349017765,0.0,0.08481788486883922,75.50517797283771,60.797883963408296
30,New Hampshire,NH,2,1388992,0.0,16.846749297332167,0.0,0.1679875286058763,89.12729518960512,71.06189236511081
31,New Jersey,NJ,3,9267130,22.77943656773996,25.679086035420738,0.05395413682553282,0.082729676465817,88.61893595967683,73.97151005759065
32,New Mexico,NM,2,2115877,0.0,11.491351205332691,0.0,0.2520625411275482,89.8165630610853,72.24805600703633
33,New York,NY,3,19835913,16.434837156222656,23.860762043068046,0.0,0.16132355490770706,90.40897184818265,77.11138882288907
34,North Carolina,NC,3,10551162,0.0,28.68878328282705,0.0,0.07740063764224894,87.07205898269783,63.341250944682685
35,North Dakota,ND,2,774948,0.0,18.692498445978682,0.0,0.21506819382289735,66.01010648456412,55.74296597965282
36,Ohio,OH,3,11780017,0.0,24.923563353091936,0.0,0.14006770957970605,64.05144406837444,58.9379030607511
37,Oklahoma,OK,3,3986639,0.0,25.520960674607643,0.0,0.07943198936915699,72.27955678956634,58.299585189428996
38,Oregon,OR,1,4246155,0.0,8.730587689669495,0.0,0.08242751383310314,78.86429016368926,70.25417112658393
39,Pennsylvania,PA,3,12964056,0.0,20.03671866714729,0.0,0.17869921779624112,86.63580286910208,69.8097647834906
40,Rhode Island,RI,3,1095610,0.0,20.39307522097931,0.0,0.13691003185440076,98.90818813263844,82.31733919916758
41,South Carolina,SC,3,5190705,0.0,25.06128055547643,0.0,0.05458474972731706,68.88730914201443,57.96700062900897
42,South Dakota,SD,2,895376,0.0,18.715202168857395,0.0,0.22336984685763298,78.56140883829809,63.08735101231214
43,Tennessee,TN,2,6975218,0.0,19.90721191182023,0.0,0.1266388137737535,62.120581750993296,54.323879196320455
44,Texas,TX,2,29527941,0.0,18.249542986130614,0.0,0.08240782292721777,73.30819985043996,61.02322203908494
45,Utah,UT,2,3337975,0.0,10.660869025596142,0.0,0.059916566181592135,70.8854919524562,62.877283382889324
46,Vermont,VT,2,645570,0.0,11.993830479819605,0.0,0.0,93.03235900057314,80.2631782765618
47,Virginia,VA,2,8642274,0.0,19.17484746656791,0.0,0.17742243920215137,86.99491592143457,73.8375802479764
48,Washington,WA,2,7738692,0.0,13.078991348187227,0.0,0.12922080372238617,81.69556302279507,72.71108605950462
49,West Virginia,WV,3,1782959,0.0,36.880905762355084,0.0,0.39260577500660415,66.6547576248248,59.033943012710886
50,Wisconsin,WI,3,5895908,0.0,20.922501310594203,0.0,0.19787735267691875,72.43825717769002,65.91805706601934
51,Wyoming,WY,2,578803,0.0,11.254754578476122,0.0,0.11518023691422931,59.33676915980048,51.941506868485476
