state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,4,5039877,42.02483512990496,45.26754465294631,6.131102009037126,2.3876244069713075,0.0,0.0
2,Alaska,AK,4,732673,30.572984127980696,21.93533618876166,0.0,0.3867118528092796,0.0,0.0
3,Arizona,AZ,4,7276316,39.19565890211475,56.343268842561066,2.4462928767799528,1.7110306919050793,0.0,0.0
4,Arkansas,AR,4,3025891,80.17473200455667,54.132815755755914,1.5202133850822783,1.0850798437000322,0.0,0.0
5,California,CA,4,39237836,32.00992022088069,41.46981281754973,1.4679708636327446,1.244971817507979,0.0,0.0
6,Colorado,CO,3,5812069,23.53722916916506,22.86621167092132,0.20646692253653562,0.28389201848773643,0.0,0.0
7,Connecticut,CT,4,3605597,13.368105198667516,38.29363863222334,0.6656317941245237,0.7257235533163208,0.0,0.0
8,Delaware,DE,4,1003384,28.503544007080045,44.84823357757349,2.192580308236926,0.5979764477009799,0.0,0.0
9,District of Columbia,DC,3,1340100,4.551899112006566,14.220687155542763,0.37310648459070217,0.3233589533119419,0.0,0.0
10,Florida,FL,4,21781128,32.04149941178437,44.89338529338662,0.9044526986848431,0.7567713358708206,0.0,0.0
11,Georgia,GA,4,10799566,48.1315638054344,48.69111010042969,1.194492445344563,1.2377040583544439,0.0,0.0
12,Hawaii,HI,2,1441553,4.717134923239035,6.282906599440227,0.27747852489641384,0.06936963122410346,0.0,0.0
13,Idaho,ID,3,1900923,25.040467183573455,21.70374226475394,0.3682421644643155,0.23672710572705993,0.0,0.0
14,Illinois,IL,4,12671469,26.405778209298386,25.072073332618345,0.6629065659238088,0.5077022508860917,0.0,0.0
15,Indiana,IN,4,6805985,20.966840214899094,29.79520440990015,0.5436391646469982,0.5118044387892912,0.0,0.0
16,Iowa,IA,4,3193079,32.38253735657652,27.711720970797867,1.7537931256946664,2.1870217847204327,0.0,0.0
17,Kansas,KS,4,2934582,72.65089201801142,31.145832694400774,2.9305706911580596,0.5168254513476422,0.0,0.0
18,Kentucky,KY,4,4509394,40.604125521078885,50.48825375902584,0.8648612208203585,0.8242053514655553,0.0,0.0
19,Louisiana,LA,4,4624047,44.138824713503126,42.6929669430881,1.1461821214187484,0.9551517678489571,0.0,0.0
20,Maine,ME,4,1372247,19.894377615691635,21.47676662541698,0.6558586027151089,0.6801496620749278,0.0,0.0
21,Maryland,MD,4,6165129,15.295705896827139,25.31750986649497,0.519048344324993,0.519048344324993,0.0,0.0
22,Massachusetts,MA,4,6984723,35.14813686956519,44.20668200749386,0.8017497615868231,0.8303836816434953,0.0,0.0
23,Michigan,MI,3,10050811,16.526029591044942,16.246023757258424,0.33828115959995664,0.49083932961562343,0.0,0.0
24,Minnesota,MN,3,5707390,11.108405067815587,16.141979333560773,0.42050744736210416,0.25113639217459,0.0,0.0
25,Mississippi,MS,4,2949965,26.813877452783338,41.889116844243425,0.881366389092752,1.214703677275267,0.0,0.0
26,Missouri,MO,4,6168187,24.2534799933919,25.29801011915772,1.3131897590004973,0.7889946700167597,0.0,0.0
27,Montana,MT,4,1104271,38.939716790534206,29.379434163223646,4.890103969043831,0.7244598472657527,0.0,0.0
28,Nebraska,NE,3,1963692,29.28157776270413,23.869032705449005,0.3055468983934344,0.22067275995081373,0.0,0.0
29,Nevada,NV,4,3143991,25.763432528909913,30.879768512605242,1.526721927639106,1.001911265013163,0.0,0.0
30,New Hampshire,NH,4,1388992,24.26219877436299,32.479874408409636,0.7199465511680413,0.7199465511680412,0.0,0.0
31,New Jersey,NJ,4,9267130,24.93760204076127,45.121073853809875,1.1762001827966155,0.6294649296312163,0.0,0.0
32,New Mexico,NM,4,2115877,31.665356729148243,31.091464336402485,1.3233283409196281,0.882218893946419,0.0,0.0
33,New York,NY,4,19835913,36.065897244054256,53.920957839017966,0.8217418578111327,0.9158472648406285,0.0,0.0
34,North Carolina,NC,4,10551162,101.34428795615118,58.934605631926736,1.402689106659532,0.8182353122180602,0.0,0.0
35,North Dakota,ND,3,774948,17.807646448535902,14.305107291991574,0.0,0.1290409162937384,0.0,0.0
36,Ohio,OH,4,11780017,33.879407814097384,34.493037779875145,0.780983592808058,0.5772487425103037,0.0,0.0
37,Oklahoma,OK,4,3986639,53.15254278102432,54.37089810668657,1.3043568780619466,0.8946550381578735,0.0,0.0
38,Oregon,OR,3,4246155,14.766300335244473,15.281051748161401,0.2355071823802946,0.2551327809119858,0.0,0.0
39,Pennsylvania,PA,4,12964056,24.151392126044502,38.710327781896126,1.1107634832802327,0.9783460772873346,0.0,0.0
40,Rhode Island,RI,4,1095610,46.823230894205054,48.17929216209625,1.0952802548352059,0.7758235138416042,0.0,0.0
