state_id,state_name,state_abbr,risk_level,population2021,daily_new_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,2,5039877,14.147170655156861,10.808086898039093,0.43651858964018364,0.19180362272068677,55.85969657592834,45.49855085749117
2,Alaska,AK,3,732673,0.0,27.940743785329293,0.0,0.06824326814281406,63.792442194539724,55.25193367300283
3,Arizona,AZ,3,7276316,51.86690627509855,48.54104742015052,1.0169981622568345,0.8841470509710317,65.50068743578481,55.67754341620128
4,Arkansas,AR,3,3025891,24.686943449053516,24.71527040653952,0.29743305360305444,0.6058821462284442,61.19784222234046,49.939505421708844
5,California,CA,2,39237836,4.610345993596589,17.279240374010435,0.05861689212422418,0.18646967856909,80.86589943441325,64.94898189594349
6,Colorado,CO,3,5812069,0.0,38.687968580060364,0.0,0.8029269209754163,72.00330897654518,64.04165194872945
7,Connecticut,CT,3,3605597,0.0,56.055706090915244,0.0,0.21725482169342092,84.69776295021325,72.42917053680709
8,Delaware,DE,3,1003384,72.25548743053507,59.82611983903614,0.6976391889844765,0.2823777669699072,72.36172791274328,60.816397311497894
9,District of Columbia,DC,2,1340100,0.0,13.559755668553521,0.0,0.02487376563938015,44.26893515409297,34.68300873069174
10,Florida,FL,2,21781128,11.89102786595809,8.913351831129091,0.0,0.2486862327179137,71.80920106617069,61.39445119646696
11,Georgia,GA,2,10799566,0.0,13.499219717321447,0.0,0.2515533185932348,58.842605341733176,49.011302861615
12,Hawaii,HI,2,1441553,12.69464251401093,8.05678716931373,0.5549570497928277,0.15030086765222414,81.79172045703488,61.03216461690968
13,Idaho,ID,3,1900923,8.99563001762828,21.200227468445593,0.05260602349490222,0.5085248937840547,48.27012982640538,42.93503734764638
14,Illinois,IL,3,12671469,0.0,55.9941843703024,0.0,0.4222083485348069,70.32973840680981,62.848024960641894
15,Indiana,IN,4,6805985,0.0,68.39988207857812,0.0,0.7395451699251957,55.99334997065083,50.66894799209813
16,Iowa,IA,3,3193079,15.126465709116497,52.184293413527016,0.0,0.5480603517795833,62.74420394860258,57.10438106918119
17,Kansas,KS,3,2934582,0.0,56.50354487088305,0.0,0.5622606558617207,66.88243845290403,55.238088422814556
18,Kentucky,KY,3,4509394,0.0,50.26649447163601,0.0,1.4636112967729147,60.636528988152286,52.651043577030535
19,Louisiana,LA,2,4624047,0.0,9.719377234456559,0.0,0.18382166098225214,56.602236093188495,49.67763087183153
20,Maine,ME,3,1372247,73.96627575064838,71.61351314408307,0.14574635615891307,0.3522203607173733,81.68565863142715,72.39789921202232
21,Maryland,MD,1,6165129,0.0,0.0,0.0,0.0,76.68285610893138,67.64101773052924
22,Massachusetts,MA,3,6984723,0.0,69.01797373660038,0.0,0.3459932006847897,86.36677503173712,71.80174503699001
23,Michigan,MI,3,10050811,0.0,71.294886409806,0.0,1.3315675056802216,61.6541093052093,55.162742588632895
24,Minnesota,MN,3,5707390,0.0,74.71015648133384,0.0,0.7475687953104075,69.18367239666468,63.150949908802446
25,Mississippi,MS,2,2949965,0.0,17.486890280296304,0.0,0.16949353636399075,55.15499336432805,47.95846730384937
26,Missouri,MO,3,6168187,31.743525285468813,46.33915467033853,0.11348553472843803,0.3728810426791535,60.567100186813406,51.6787996213474
27,Montana,MT,3,1104271,0.0,19.198185952542445,0.0,1.2376189057456608,58.834652001184494,51.105571005668
28,Nebraska,NE,3,1963692,0.0,50.982682474790195,0.1527734491967172,0.6789931075409653,64.08387873454696,57.70064755572666
29,Nevada,NV,3,3143991,0.0,22.410096866416875,0.0,0.6308330187119916,66.14764482468303,54.173564746209514
30,New Hampshire,NH,3,1388992,0.0,91.35093239249348,0.0,0.503962585817629,88.83535686310648,64.02758259226835
31,New Jersey,NJ,3,9267130,49.59464257002978,46.81523375013161,0.26977068412766414,0.16366088170411622,77.46065934113366,66.14158860402304
32,New Mexico,NM,3,2115877,0.4726172646141529,62.50700908282611,0.0,0.5120020366653323,77.52506407508565,64.12721533435072
33,New York,NY,3,19835913,39.68559450729593,48.9825845532941,0.2520680545432923,0.27811508684609915,79.08614037579214,68.79763487569238
34,North Carolina,NC,3,10551162,0.0,29.49167386221807,0.0,0.23852033232611414,71.95760049935733,54.98414297875438
35,North Dakota,ND,4,774948,51.358284684907886,45.38553370216914,0.5161636651749537,0.6882182202332716,58.0271192389683,48.82030794324264
36,Ohio,OH,4,11780017,68.52282131681135,61.569156842958236,0.0,0.7357091816307793,58.82858233566216,53.6708648213326
37,Oklahoma,OK,3,3986639,0.0,39.152206729958316,0.0,0.4807725672343713,63.60801667770771,51.981230304524686
38,Oregon,OR,3,4246155,0.0,18.904497968498223,0.0,0.5416665194746776,71.9669442118811,64.7017831426314
39,Pennsylvania,PA,3,12964056,85.25109734175786,62.02974924338053,1.2033271068869187,0.7147968711849645,82.46398349405465,59.08806626568105
40,Rhode Island,RI,3,1095610,0.0,83.67158803901806,0.0,0.24339561218560132,82.44868155639324,72.03694745392978
41,South Carolina,SC,3,5190705,0.0,20.242226936693296,0.0,0.330719365994921,60.79114494081247,51.75179479473405
42,South Dakota,SD,3,895376,0.0,47.49800243536953,0.0,0.7631803100969128,67.85596218795233,55.0853496184843
43,Tennessee,TN,4,6975218,0.0,26.143576137282427,0.0,0.7646117058037948,56.39644524371855,49.19235499162893
