state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,3,5039877,159.74596205423268,87.80826538878968,0.0,0.12235748345974845,56.921309785933275,46.33732132748477
2,Alaska,AK,3,732673,0.0,36.28592057536485,0.0,0.04549551209520936,64.92500747263786,56.24746646867019
3,Arizona,AZ,3,7276316,106.11138933493268,59.439419618389316,0.23363471295089436,0.6848703840423277,67.32211740116838,57.024708657512946
4,Arkansas,AR,3,3025891,130.77139923414293,82.70999469955414,0.5618179901391028,0.47919769747158775,62.553178551375446,51.07629455257972
5,California,CA,3,39237836,146.91432014752291,81.55684950908825,0.1656564342641118,0.1388965487291399,83.25849570297403,66.53188009654762
6,Colorado,CO,3,5812069,159.78819246640052,107.63808894904722,0.6710174982437408,0.4702857679998867,73.87832112798385,65.61484387057345
7,Connecticut,CT,3,3605597,0.0,141.1733717645887,0.0,0.38366277022455186,87.62332562402287,73.76947562359298
8,Delaware,DE,3,1003384,349.1185827160887,147.45814449616782,0.0,0.24915685320874162,74.39604378782201,62.27007805585897
9,District of Columbia,DC,3,1340100,0.0,156.9285874188493,0.0,0.0497475312787603,46.598910529064995,35.58107603910156
10,Florida,FL,3,21781128,350.7256373499113,198.19188690057086,0.11018713080424485,0.10177005831225393,73.4633210915431,62.47352754182428
11,Georgia,GA,3,10799566,204.9711997685833,132.80692417242904,0.21297152126298408,0.3071111067487959,60.23568910083979,50.217573558048535
12,Hawaii,HI,3,1441553,223.78643032895775,139.94827602096984,0.3468481561205172,0.08093123642812071,86.65238114727659,62.49634942315683
13,Idaho,ID,3,1900923,0.0,27.475374556766067,0.0,0.5348279055315058,49.012400817918454,43.45715213083328
14,Illinois,IL,3,12671469,0.0,144.5925488197146,0.0,0.5931961532373765,71.96390568449483,64.0386603952549
15,Indiana,IN,4,6805985,0.0,96.43613042680188,0.0,0.8350493474983173,57.272709240469965,51.4368897374884
16,Iowa,IA,3,3193079,0.0,51.656365890996476,0.0,0.3079577214761468,64.12857307946342,58.25565230299657
