state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,3,5039877,26488.364696201912,26412.379281705264,390.80318825241176,390.78334649833715,61.436281083843916,50.14092605831452
2,Alaska,AK,3,732673,36364.24434911618,36221.22595716545,170.0622242118926,170.0622242118926,70.09388908831087,62.75787424949466
3,Arizona,AZ,3,7276316,28773.901518295796,28677.695062799838,417.7938396298347,417.60143457211035,74.0120137718043,62.295356606282624
4,Arkansas,AR,3,3025891,28246.787475160207,28167.36812868861,381.14393413378076,381.0062336460016,67.09220523806046,54.77841072265988
5,California,CA,3,39237836,25216.461988372652,25102.9156071269,234.68674470223078,234.36477655563542,83.29234058677446,73.27825367331674
6,Colorado,CO,3,5812069,25926.860125026047,25815.30408042791,221.64224134297098,221.06585451755646,79.20826473326453,70.10164538652242
7,Connecticut,CT,3,3605597,22766.548785124905,22720.010028852364,305.49725884506785,305.3585855546252,95.44846526109268,79.0867365376663
8,Delaware,DE,3,1003384,28103.497763568084,28015.18233725644,296.6959808009695,296.1312252670297,81.46861022300534,67.88388094687578
9,District of Columbia,DC,4,1340100,11484.441459592568,11446.320637052671,100.66412954257144,100.60194512847299,52.839340347735245,39.99223938512051
10,Florida,FL,3,21781128,29133.766625860702,29011.469404680447,344.77553228648213,344.3294274444067,78.87173703767776,66.60535211950456
11,Georgia,GA,3,10799566,23478.517562650202,23405.243454095416,341.42112747864127,341.10167019674674,64.7922703560495,54.33914659163155
12,Hawaii,HI,3,1441553,20162.422054548115,19951.99423320345,102.04272753065618,101.73056419014772,86.47611291433613,77.4261508248396
13,Idaho,ID,4,1900923,24094.084820900163,24035.804862014025,260.71545244073536,260.636543405493,58.40515370690975,52.41811477897842
14,Illinois,IL,3,12671469,26721.866265071552,26639.8327049306,303.12191901349405,302.70760240979166,76.40983062026983,69.08722264166846
15,Indiana,IN,3,6805985,25800.218484172387,25749.5802801295,349.75099122316607,349.5942664189435,61.779477915393585,55.708262654119864
16,Iowa,IA,3,3193079,24698.605953689213,24666.55001556268,301.12001613489673,301.12001613489673,67.4990502897047,61.60846631104335
17,Kansas,KS,3,2934582,27210.246638192424,27152.642912297946,305.63126196507716,305.5744679594345,72.40561006644216,62.028254790631166
18,Kentucky,KY,3,4509394,30895.636974724322,30825.30443273373,356.2341192630318,355.9975760231493,65.96609211792095,57.24662781739631
19,Louisiana,LA,3,4624047,27745.565734950356,27685.281498467222,375.7098489699607,375.55125773303484,61.72967100031639,54.1322136215311
20,Maine,ME,3,1372247,19508.65988411707,19446.800966381623,175.47861281533133,175.2964298701327,89.62970952022485,78.66659573677333
21,Maryland,MD,3,6165129,18128.80152223903,18063.27398594811,238.74601812873664,238.37024875445968,85.53563112791313,74.86685193448507
22,Massachusetts,MA,3,6984723,27284.102748240697,27223.652452441052,298.0504738699015,297.5875588289853,98.08012429412018,78.77529287847206
23,Michigan,MI,3,10050811,25683.469721995567,25607.79565805329,364.8959273037768,364.1447441405475,66.93286740741617,60.182675805962326
24,Minnesota,MN,3,5707390,26941.036095308013,26868.718826443812,228.82613593954505,228.5487178319103,74.62884085370021,68.79079579282299
25,Mississippi,MS,3,2949965,27819.279211787256,27740.629368241895,423.46265125179445,423.2818581463395,60.539497926246575,52.66360787331376
26,Missouri,MO,3,6168187,24331.52561684657,24228.587288753915,337.5059802823747,337.4195151130578,66.30471806383302,56.27661742421234
27,Montana,MT,3,1104271,25661.18280748114,25535.20441475482,311.51773432427365,311.06494691973256,63.57551724169158,55.348460658660784
28,Nebraska,NE,3,1963692,25158.2732933678,25094.71226357581,220.5030116739285,220.3672130524203,69.66510022956757,63.05138484039249
29,Nevada,NV,3,3143991,24160.438118302503,24057.961452724987,348.95138058601316,348.5060866904517,74.3862816401192,60.11095451609118
30,New Hampshire,NH,3,1388992,23735.485877528452,23699.108006792998,185.0262636501866,184.702287702161,87.31418179514353,69.81357704004054
31,New Jersey,NJ,3,9267130,26480.49611907894,26384.571829990204,366.1004000159704,365.6705653925937,87.36969266644581,73.15138559618781
32,New Mexico,NM,3,2115877,26070.229980287135,25947.687075247894,372.65871314825955,372.08369547631236,87.91130108224627,71.19336331932338
33,New York,NY,3,19835913,27876.624584913236,27802.13415362904,346.6389472468447,346.270087660363,89.10635472135817,76.15280425962747
34,North Carolina,NC,3,10551162,26777.429822421454,26678.77176534138,238.3623718411299,238.14438637185177,84.97195853878465,61.95629448206748
35,North Dakota,ND,3,774948,31975.822893923207,31874.415168132942,301.18149862958546,301.00944407452715,64.93842167474463,55.006916593113345
36,Ohio,OH,3,11780017,23896.98588720203,23818.552820667162,328.1574211650119,328.15742116501184,63.11031639428024,58.27770027836123
37,Oklahoma,OK,3,3986639,26633.763428291353,26594.99106175116,363.0125526790863,362.7784373419982,71.12058553583609,57.39192838880069
38,Oregon,OR,3,4246155,18635.235878106192,18548.401015574258,181.97639982525368,181.6427646502149,77.90273788874876,69.66935969129719
39,Pennsylvania,PA,3,12964056,22948.304141851902,22908.029048051892,351.5874969993959,351.19667281083434,84.77645422080867,68.50174821830451
40,Rhode Island,RI,3,1095610,36443.80755925923,36370.52809459049,328.2189830322834,328.00601187162096,96.61813966648715,80.83241299367475
41,South Carolina,SC,3,5190705,29375.02709169564,29318.06813470287,346.67737812108373,346.5168347395327,67.66055863317219,57.08099381490568
42,South Dakota,SD,3,895376,27061.03357695538,27014.50882885275,327.34851056986116,327.18098318471795,76.55096853165597,61.6248369400118
43,Tennessee,TN,3,6975218,29286.869600347974,29211.502780271527,377.2068485888183,376.6525051021105,61.27603467017089,53.76748081565336
44,Texas,TX,3,29527941,23664.972102186195,23598.71234212659,300.49504636980953,300.3928832468655,72.72844049640983,60.97961926976215
45,Utah,UT,3,3337975,29028.52777507321,28916.84329571072,143.9795085343659,143.71987008091233,69.62158194713861,62.0682000314562
