state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,3,5039877,72.99781324028343,23.444449707233503,0.23810104889464564,0.019841754074553804,61.34596141929654,50.05163816497903
2,Alaska,AK,3,732673,0.0,43.87067237752332,0.0,0.0,70.00012283788266,62.67420800275156
3,Arizona,AZ,3,7276316,0.0,25.605579212651804,0.0,0.07558770124881876,73.75038412295453,62.10378988488131
4,Arkansas,AR,2,3025891,5.7173242525920465,13.861324529818537,0.23133681946904236,0.07711227315634744,66.93254978450976,54.67364819155747
5,California,CA,3,39237836,36.556552201298764,38.45887059477126,0.056068331597084,0.08070441669277242,83.14710576801431,73.16780160863101
6,Colorado,CO,3,5812069,85.33966131510138,45.94626408304119,0.051616730634133905,0.06595471136583776,79.07812174975899,69.99192542277113
7,Connecticut,CT,3,3605597,48.36924370638205,28.56273573716482,-0.055469316177043634,0.14791817647211636,95.2780912564549,78.95907390648483
8,Delaware,DE,3,1003384,93.98196503033734,30.681886780847897,0.0,0.08305228440291389,81.2932037983464,67.71844079634516
9,District of Columbia,DC,2,1340100,0.0,18.484761265150787,0.0,0.0497475312787603,53.947242743078874,41.43847474069099
10,Florida,FL,3,21781128,71.28189136944606,64.57621740907345,0.2203742616084897,0.1538028700809251,78.7198991714295,66.4792888596036
11,Georgia,GA,2,10799566,0.06481741951482124,19.224317506304022,0.0,0.06790396330124131,64.66464485702481,54.212400757585996
12,Hawaii,HI,3,1441553,0.0,79.56696701404665,0.0,0.06936963122410346,86.30095459549527,77.25522405350341
13,Idaho,ID,2,1900923,33.77306708372722,19.58447103253074,0.05260602349490222,0.008767670582483704,58.303045415306144,52.32610684388583
14,Illinois,IL,3,12671469,109.27699069460692,52.388784374002505,0.26831932430249406,0.08023273912966734,76.24125505890437,68.92820398329506
15,Indiana,IN,3,6805985,50.220504453065935,24.138418507492197,0.0,0.11754360316691852,61.11309384313953,54.67540701309216
16,Iowa,IA,3,3193079,0.0,24.35177546723487,0.0,0.07829433596851189,67.40901180334092,61.51911681483608
17,Kansas,KS,2,2934582,0.03407640338555883,15.475555194670216,0.0,0.022717602257039223,74.39113986250852,61.50944154908604
18,Kentucky,KY,3,4509394,181.55432858605835,47.4564875014248,1.3083797956000298,0.13305557243390131,65.85966983590257,57.15925465816471
19,Louisiana,LA,3,4624047,52.0755952523839,32.39277504872124,0.08650431105047159,0.05766954070031439,61.633197067417356,54.04854232666752
20,Maine,ME,3,1372247,0.0,18.67635449636358,0.0,0.43723906847673927,89.45780169313542,78.5379745774631
21,Maryland,MD,3,6165129,38.409577480049485,34.40317307229095,0.08110130380078016,0.09461818776757686,85.37094682041527,74.71097522857997
22,Massachusetts,MA,3,6984723,78.98666847633042,44.90821304888233,0.10021872019835289,0.21236824042031924,97.8429638512508,78.61962457208395
23,Michigan,MI,3,10050811,0.0,27.76606072598804,0.0,0.082912048921558,66.85784858555195,60.11051247506296
24,Minnesota,MN,3,5707390,37.70550111346868,32.27394658504149,0.17521143640087675,0.10512686184052605,74.54421372991858,68.70764044510713
25,Mississippi,MS,3,2949965,45.729356111004705,24.18914897537525,0.03389870727279815,0.022599138181865434,60.436954336746375,52.5724542494572
26,Missouri,MO,3,6168187,18.173897775797005,24.94828938968846,0.016212219246919717,0.11618757126959132,66.2035051790745,56.16183491194414
27,Montana,MT,3,1104271,7.244598472657526,21.125766617588823,0.0,0.33204409666346996,63.50053564749957,55.28244425507869
28,Nebraska,NE,2,1963692,0.0,17.12517616233678,0.0,0.08487413844262066,69.47673056670803,62.8679548523903
29,Nevada,NV,3,3143991,0.0,41.67132975707809,0.0,0.19614135875919067,74.24082956980475,60.00103053730116
30,New Hampshire,NH,3,1388992,53.85200202736949,30.70057793195147,0.2879786204672165,0.10799198267520617,87.16529684836198,69.68607450582869
31,New Jersey,NJ,3,9267130,25.90877650362086,38.89322491737694,0.11869910101617222,0.11510215856113669,87.21432633404301,73.01882028200748
32,New Mexico,NM,3,2115877,108.796494314178,47.6938336747768,0.992496255689721,0.3544629484606146,87.72192334431537,71.06022703588157
33,New York,NY,3,19835913,62.396926221646574,45.02943726361373,0.09578586072645107,0.14956037902902006,88.94930624065552,75.9948836234561
34,North Carolina,NC,3,10551162,5.117919713487481,38.675496459198385,0.0,0.014216443648576335,84.71500105865117,61.73801520628723
35,North Dakota,ND,3,774948,0.0,22.08443110284266,0.0,0.043013638764579476,64.81634896793075,54.92174958835948
36,Ohio,OH,3,11780017,0.0,21.258761462616857,0.0,0.04102993512940884,63.41595262553527,58.57971172707136
37,Oklahoma,OK,2,3986639,0.0,16.376128936107403,0.0,0.07107072733029836,71.0101416255648,57.28113330552378
38,Oregon,OR,3,4246155,99.66663958334068,45.82969769120534,0.04710143647605893,0.18055550649155924,77.79018900628922,69.57275464508479
39,Pennsylvania,PA,3,12964056,0.0,30.84462367112797,0.0,0.1786992177962411,84.5386505581278,68.30312210931517
40,Rhode Island,RI,2,1095610,76.39579777475562,53.91647444932829,0.0,0.09127335456960049,96.33026350617465,80.6128093025803
41,South Carolina,SC,3,5190705,0.0,25.333745608737157,0.0,0.006421735262037303,67.54724069273827,56.981296374962554
42,South Dakota,SD,2,895376,0.0,10.418607857002453,0.0,0.01861415390480275,76.33731527313665,61.427824735083355
43,Tennessee,TN,3,6975218,0.0,24.90859169460469,0.0,0.13380704851566408,61.18393719020682,53.67936887420579
44,Texas,TX,3,29527941,19.23601784492864,27.705961617845276,0.010159868580067942,0.02596410859350697,72.5428027643377,60.85411102656971
45,Utah,UT,3,3337975,0.0,24.514435077725693,0.0,0.019972188727197377,69.54587736576818,62.005018012417715
46,Vermont,VT,3,645570,0.0,26.90866764476133,0.0,0.2323528044983503,91.00732685843518,78.97718295459826
47,Virginia,VA,3,8642274,93.50548246908163,33.08157089210548,0.08099720050532996,0.08871121960107568,85.22597177548408,72.84439257538004
48,Washington,WA,3,7738692,105.52170831970052,48.839925772616716,0.2455195270725337,0.09691560279178962,79.92976073992865,71.80380095240902
49,West Virginia,WV,3,1782959,95.40320332660482,46.543815245170684,0.16825961785997323,0.2710849398855124,65.67481361040831,58.20380614472908
50,Wisconsin,WI,3,5895908,80.49650706897054,32.652186179683554,0.28833557104351015,0.1102459536342833,71.27953828316181,65.1059005669695
51,Wyoming,WY,2,578803,0.0,15.080383875984452,0.0,0.0,58.351805363828454,51.1630036471822
