state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,3,5039877,25619.39507650683,25606.214482728734,377.74731407135533,376.50059052367084,60.47746800169925,49.17671601906158
2,Alaska,AK,3,732673,33209.35806287389,33152.46267531939,159.14330130904236,159.09780579694717,68.92815758189533,61.390552128985235
3,Arizona,AZ,3,7276316,27382.96412635185,27362.730182220148,392.3276559181872,390.26617315685576,71.97137947279914,60.60289300244794
4,Arkansas,AR,3,3025891,27440.182081905794,27379.623767960296,366.8340994437672,363.97543731747106,65.85746148820299,53.687459330160934
5,California,CA,3,39237836,23100.761723964595,23076.26714465817,224.6861931937327,224.08175958871263,82.88285572119727,71.42311314008245
6,Colorado,CO,3,5812069,23008.39855824148,22975.60718665148,208.80688099194967,208.59467887712046,77.98066402859291,68.95513456567704
7,Connecticut,CT,3,3605597,20298.108745930283,20284.261227356088,297.2323307346883,296.3818012199736,93.33308741936494,77.33074439544964
8,Delaware,DE,3,1003384,25779.86095054336,25756.653769358778,282.344546056146,280.50078534240134,79.75291613180995,66.10769157172129
9,District of Columbia,DC,4,1340100,10129.9902992314,10110.428859253574,99.02246101037237,98.98515036191328,50.60555182449071,38.007014401910304
10,Florida,FL,3,21781128,26784.92133189796,26771.575571555073,333.79354824965907,332.15221911372083,77.34941459413855,65.36735838474482
11,Georgia,GA,3,10799566,22336.693900477112,22322.07823377876,325.09639739226554,324.0716648551741,63.63277005761157,53.138626126272115
12,Hawaii,HI,3,1441553,16152.371782376367,16132.532067846276,94.68954662090121,94.36582167518871,85.26540474058186,76.24901755259779
13,Idaho,ID,4,1900923,23253.38795942813,23204.073569974767,254.5079416683369,254.21860853911494,56.956594243954115,50.25264042783427
14,Illinois,IL,3,12671469,24138.64564558379,24124.38075310312,295.61686967785664,295.29856930294875,76.20699699458682,67.94351152182908
15,Indiana,IN,3,6805985,24871.99134291363,24863.437946790316,342.19881471969154,341.4396789492385,60.28689454942966,53.77793221701194
16,Iowa,IA,3,3193079,23724.781002912863,23715.712281826683,292.7894987878471,291.88128449061236,66.70408092001482,60.68296462442677
17,Kansas,KS,3,2934582,26244.35098422876,26241.5664552664,278.60867408032897,276.6152044822738,73.32662709714705,60.22217133479316
18,Kentucky,KY,3,4509394,29062.61905701742,29042.06197107638,320.2425869196615,319.7695004398965,65.01587574738423,56.30415084598951
19,Louisiana,LA,3,4624047,26621.658473627107,26615.538293620288,367.5568176534538,366.90803532057527,60.87014253964114,53.28922911034425
20,Maine,ME,3,1372247,17030.170224456677,16990.475163311396,159.00927456937418,157.8797403091426,87.50603936463334,77.04254409009457
21,Maryland,MD,3,6165129,16366.307988040477,16350.595189724105,231.91728834871094,231.6118067710614,83.70861339641068,73.05378362723634
22,Massachusetts,MA,3,6984723,24137.492639292926,24119.61689205755,286.7543924075443,286.5086179270579,95.69838345772624,76.9949932159085
