state_id,state_name,state_abbr,risk_level,population2021,daily_new_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,2,5039877,0.0,3.577184806012414,0.0,0.20833841778281492,60.71316819835088,49.41346782867915
2,Alaska,AK,2,732673,0.0,18.211203555825236,0.0,0.0,69.32192123907937,61.76711848259728
3,Arizona,AZ,3,7276316,0.0,13.429087702387545,0.0,0.9459915338109743,72.48265468404615,61.11770022082603
4,Arkansas,AR,1,3025891,0.9914435120101814,2.6296858866174815,0.09914435120101814,0.220320780446707,66.14785529287076,53.96218832733896
5,California,CA,2,39237836,0.0,8.671295153556816,0.022937044744261635,0.14909079083770063,83.34056190050848,71.81614959601748
6,Colorado,CO,3,5812069,0.0,22.522100133360425,0.0,0.07168990365851931,78.26426355227373,69.2549245372001
7,Connecticut,CT,2,3605597,0.0,14.334856137753134,0.0,0.10169374632458,93.84828642801733,77.78151579336237
8,Delaware,DE,1,1003384,14.052446520973028,-9.510673025339397,0.0,0.23254639632815888,80.16960605311625,66.5617550210089
9,District of Columbia,DC,2,1340100,0.0,7.643352841472384,0.0,-0.02487376563938015,51.16185359301545,38.59025445862249
10,Florida,FL,2,21781128,0.0,7.667843727573967,0.0,0.20277492821614507,77.73799869318063,65.68163044632031
11,Georgia,GA,2,10799566,0.0,3.717080588503014,0.0,0.4243997706327581,63.91866117582873,53.436054745162906
12,Hawaii,HI,2,1441553,0.0,11.277520047575676,0.0,0.03468481561205173,85.54628237740826,76.53169879983601
13,Idaho,ID,2,1900923,0.0,3.22399772561615,0.0,0.16658574106719035,57.199528860453576,50.53655513663625
14,Illinois,IL,2,12671469,0.0,12.22544013754725,0.0,0.10522326443235062,76.41968740956554,68.36976833546292
15,Indiana,IN,1,6805985,0.0,2.5901572554995975,0.0,0.13468537862876082,60.533001468560386,54.02248168340071
16,Iowa,IA,1,3193079,0.0,3.0109764632462004,0.0,0.04697660158110714,66.91594539314562,60.93666959069913
