state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,3,5039877,27931.217368995316,27849.520363861488,394.29533696953314,393.9216506011291,61.78791664955315,50.36849113579558
2,Alaska,AK,3,732673,38738.70062087725,38586.92759252764,173.3379010827477,173.33790108274772,70.87322721050182,62.81083102557348
3,Arizona,AZ,3,7276316,29948.946692254707,29877.73718772758,421.88931871567974,421.58696791068445,74.7446647451815,62.66760542010545
4,Arkansas,AR,3,3025891,29601.231505034386,29481.63036936889,385.7706705231616,385.1813124354666,67.42635474972496,55.00640968230515
5,California,CA,3,39237836,26960.63564769474,26844.81340189826,237.84441119535745,237.5555743356149,84.02249808067907,73.54427496970017
6,Colorado,CO,3,5812069,27413.490789596613,27309.94025412588,226.15010248501866,225.88628363955527,79.95242313881683,70.39398534325728
7,Connecticut,CT,3,3605597,23534.216386357097,23463.50885660742,307.66056217597253,307.60971530281023,96.19053377290918,79.40493626991592
8,Delaware,DE,3,1003384,29063.548950352008,29001.587200342612,301.0811414174434,300.3502813146977,82.1241917351682,68.27246597514012
9,District of Columbia,DC,4,1340100,12026.639802999776,11997.441555534237,101.70882769942541,101.52227445713005,54.177449444071335,40.48123274382508
10,Florida,FL,3,21781128,30834.546309998266,30755.058756762795,353.9669754477362,353.3655373587631,79.30541062887102,66.87341904422948
11,Georgia,GA,3,10799566,24486.47473426247,24417.360845796957,346.37503025584545,346.03859698312573,65.1933142498504,54.62676926091289
12,Hawaii,HI,3,1441553,21768.53712627978,21684.4214934469,107.17608024123982,106.87547850593535,87.37507396536928,77.90674362996019
13,Idaho,ID,4,1900923,25012.638597144647,24953.95282036298,264.08223794440914,263.73153112110975,58.81085136010243,52.6660469677099
14,Illinois,IL,3,12671469,27893.403677190072,27830.884147235472,306.2944004361294,306.1063138509565,76.67672153875766,69.23178362350885
15,Indiana,IN,3,6805985,26640.640553865458,26572.956428370457,353.07159801263157,352.89283378281516,62.13237319800147,55.94750796541573
16,Iowa,IA,3,3193079,25405.7917138912,25376.992820140957,305.629769886683,305.2122000948509,67.8660628189907,61.812094220030254
17,Kansas,KS,3,2934582,28221.736519885966,28143.399736560194,306.21056082263163,306.0969728113464,73.00296941779102,62.339201971524396
18,Kentucky,KY,3,4509394,32198.761075213213,32156.503259006167,361.312406944259,361.312406944259,66.3713128637684,57.50668493371837
19,Louisiana,LA,3,4624047,29488.086950673296,29392.966192354255,378.80237809001505,378.4635695384007,62.07160091582114,54.3773884651259
20,Maine,ME,3,1372247,20003.68738281082,19965.210344784868,179.63238396586038,179.57165631746082,90.54893178851913,79.10478215656511
21,Maryland,MD,3,6165129,18948.346417406676,18900.43640148139,241.87652845544676,241.6872920799116,86.38985494058599,75.19816698077202
22,Massachusetts,MA,3,6984723,28001.74036966104,27931.024813521082,302.47441451865734,302.05206419782144,99.09804583517486,79.17712699558737
23,Michigan,MI,3,10050811,26392.487133625338,26358.8779054745,371.02478596005835,370.70640369219956,67.1841904101072,60.357547266583765
24,Minnesota,MN,3,5707390,27692.307692307695,27620.971607487332,232.014984082041,231.69084292469938,75.22335077855202,69.06354743586823
25,Mississippi,MS,3,2949965,29357.636446534114,29275.388497345364,427.2254077590751,426.89772025543806,60.96245209688929,53.00100170679991
26,Missouri,MO,3,6168187,25432.27045483543,25323.609213348616,341.47797399787004,340.88893003189867,66.78027109100292,56.59697087653147
27,Montana,MT,3,1104271,26681.49394487404,26571.000881383025,313.96278630879556,313.2383264615298,63.907319851739295,55.60283662253197
28,Nebraska,NE,3,1963692,26059.99311500989,26011.56393161453,222.18351961509237,222.18351961509237,70.03384441144537,63.24362476396502
29,Nevada,NV,3,3143991,25386.204985955745,25323.109567243857,356.2351164491247,355.7368113755203,74.90517625527553,60.36117787868985
30,New Hampshire,NH,3,1388992,24222.241740773166,24208.573041251708,188.48200709579322,188.30202045800124,88.0624942404276,70.32992270653826
31,New Jersey,NJ,3,9267130,27760.70908684782,27631.455015121806,369.24053077921644,368.9473799691311,87.96137531252933,73.48307404773647
