state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,4,5039877,24720.365199388794,24529.249424142694,344.988578094267,342.8952730394015,59.72193369004839,48.300920835964845
2,Alaska,AK,3,732673,30930.0329069039,30270.997917410434,145.22167460790828,145.06244031557506,67.92334370176054,59.69607178099916
3,Arizona,AZ,3,7276316,26420.650230143932,26140.85400987454,366.1055951940515,364.0601461875304,70.58357553465243,59.211460854641274
4,Arkansas,AR,3,3025891,26275.59948458157,26118.082716321052,326.0857711001487,322.119997052108,65.01840284398877,52.7687877719323
5,California,CA,3,39237836,22067.34081869347,21841.74551755169,207.76884841457618,206.37563532640624,81.4128638490665,69.91940126361709
6,Colorado,CO,3,5812069,22079.280201250192,21907.381740601202,199.99762563039084,196.3127645823429,76.96243798895024,67.84308651531839
7,Connecticut,CT,3,3605597,19643.848161622056,19551.487788093265,281.75639152129315,280.6701174128261,91.96324492171478,76.08576332851398
8,Delaware,DE,3,1003384,25061.890562337052,24927.06111091495,256.7312215462874,255.2362804270349,78.38943016831044,64.59959497061942
9,District of Columbia,DC,4,1340100,9862.696813670622,9808.70297525771,97.30617118125512,96.38584185259806,49.36407730766361,37.07432281173047
10,Florida,FL,3,21781128,26082.019259975885,25755.996527951036,305.1403031101052,302.5356017680383,76.3524827547958,64.41089736032036
11,Georgia,GA,3,10799566,21722.280321264763,21564.846746090137,298.59533244206295,296.2819678741411,62.78045802951711,52.19657901067506
12,Hawaii,HI,3,1441553,15398.878848020157,15183.0302854927,84.83905898707852,83.24355746892415,83.88793197336484,74.91878550424438
13,Idaho,ID,4,1900923,20682.1107430443,20442.152124445412,236.62189368007014,234.90343024590334,56.20822095371564,49.304206430244676
14,Illinois,IL,3,12671469,23489.628550565052,23321.269448486422,279.15468995741537,276.5477835811039,75.55361576467574,66.49790959517007
15,Indiana,IN,4,6805985,24330.15941116532,24196.97831079137,320.48263403460334,318.0705413446156,59.49055133092418,52.846957494029155
16,Iowa,IA,3,3193079,22852.550782489252,22733.16757900446,271.117626591763,270.30336549769044,66.03222156420182,59.8317486037771
17,Kansas,KS,3,2934582,25522.91944815309,25291.01491894148,264.160279044852,261.29786116046506,72.23284270127739,58.950542189654264
18,Kentucky,KY,3,4509394,26882.481326759207,26585.862439926197,292.19003706484733,289.6545892123568,64.20519032047322,55.34728169683111
19,Louisiana,LA,3,4624047,25944.416222412965,25694.054209594815,345.0008185470433,342.704849957912,60.04701076784038,52.33636249804554
20,Maine,ME,3,1372247,13190.773964162428,13057.874108253522,131.4632132553396,129.89643992663127,86.92567737440854,76.11253659144455
21,Maryland,MD,3,6165129,15662.072926616782,15599.339909536824,222.94748414834467,221.0956710448935,82.39928150732936,71.58708276826
22,Massachusetts,MA,3,6984723,23444.422921281202,23294.773873945018,321.73072575676946,319.44001215223574,94.07395253899116,75.69465532133486
23,Michigan,MI,3,10050811,22887.396847876258,22706.409320743227,327.07808354967574,324.8958384220603,65.0074108447567,58.107042307332215
24,Minnesota,MN,3,5707390,23916.95678760344,23742.76658357473,206.46915665479318,205.08790649783293,72.90043259703647,66.5175500535271
25,Mississippi,MS,4,2949965,26049.698894732646,25362.722221159525,382.54691157352715,379.4734287807935,58.81290117001389,50.767585378131606
