state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,4,5039877,4282.703724713917,4149.321784752173,64.40633372600165,62.61065498225452,0.0,0.0
2,Alaska,AK,4,732673,3143.1484441217294,2901.7622556622905,12.556761338277784,11.737842120564016,0.0,0.0
3,Arizona,AZ,4,7276316,3757.395912986736,3650.2478923203917,86.58227597591967,85.32477149150753,0.0,0.0
4,Arkansas,AR,4,3025891,4367.837440277921,4181.054203774785,71.35088474766606,70.07853224058633,0.0,0.0
5,California,CA,4,39237836,2617.483798036161,2553.550608652323,46.52142386241688,46.10813229693232,0.0,0.0
6,Colorado,CO,4,5812069,2760.789660274164,2497.0158770359694,43.943043346526,42.61821392691656,0.0,0.0
7,Connecticut,CT,4,3605597,2458.5387662570165,2339.636324937511,131.37907536532785,130.607127381864,0.0,0.0
8,Delaware,DE,4,1003384,2829.9235387448875,2732.496090373035,73.35177758465353,72.23887697365448,0.0,0.0
9,District of Columbia,DC,4,1340100,1403.9250802178942,1371.1876512413785,49.10081337213641,48.964007661119815,0.0,0.0
10,Florida,FL,4,21781128,4017.6431633843754,3942.544730859275,80.28968931269308,79.31866522248067,0.0,0.0
11,Georgia,GA,4,10799566,3774.1887035090112,3693.3402165023513,80.8273221349821,79.180651024927,0.0,0.0
12,Hawaii,HI,4,1441553,1152.8539013133752,1131.9934622095557,15.330688500526861,15.307565290118825,0.0,0.0
13,Idaho,ID,4,1900923,4293.966667771393,4076.313003134342,40.138395926610386,38.244579080793905,0.0,0.0
14,Illinois,IL,4,12671469,4451.6227755440195,4150.814265158546,87.58258415026702,84.63896332777203,0.0,0.0
15,Indiana,IN,4,6805985,3636.0056626630826,3356.0734727281524,71.81914153498722,69.69845902785073,0.0,0.0
16,Iowa,IA,4,3193079,5748.5893709488555,5295.493337755994,62.16570275899845,59.82209230234099,0.0,0.0
17,Kansas,KS,4,2934582,4011.7468177750698,3740.3866815006118,42.79996265226189,40.97119567057023,0.0,0.0
18,Kentucky,KY,4,4509394,3079.2164091228224,2894.598634380964,38.5639400770924,37.29252016272401,0.0,0.0
19,Louisiana,LA,4,4624047,4368.056812571325,4258.020239475446,132.37322198498416,131.2630833265031,0.0,0.0
20,Maine,ME,4,1372247,640.6281084965025,600.3500619265857,11.878328026951415,11.416797899114856,0.0,0.0
21,Maryland,MD,4,6165129,2663.999406987267,2579.000606243832,69.63357944334984,68.7982360142018,0.0,0.0
22,Massachusetts,MA,4,6984723,2664.9875735945434,2548.3657077637254,147.36446957166376,146.21434044938744,0.0,0.0
23,Michigan,MI,4,10050811,2740.007746638555,2510.334738161925,83.3266091661658,80.72814555296416,0.0,0.0
24,Minnesota,MN,4,5707390,3786.038802324705,3442.777071230708,51.33695086545689,48.89859170887802,0.0,0.0
25,Mississippi,MS,4,2949965,4520.053627754905,4394.2458397206165,120.00142374570545,118.05789786206503,0.0,0.0
26,Missouri,MO,4,6168187,4027.1152609348583,3751.692816242902,56.142915252082986,54.467652596567945,0.0,0.0
27,Montana,MT,4,1104271,4158.308965824513,3835.083442897105,46.99933259136571,42.60729476731708,0.0,0.0
28,Nebraska,NE,4,1963692,4931.221393171638,4596.451116424718,40.484964037130055,38.10848816073668,0.0,0.0
29,Nevada,NV,4,3143991,3792.250041428236,3635.047664849277,60.68719662365446,59.4838428820778,0.0,0.0
30,New Hampshire,NH,4,1388992,1030.3155093765838,956.1301597540826,35.92533290328526,35.42137031746763,0.0,0.0
31,New Jersey,NJ,4,9267130,2984.063027064474,2867.0935415202516,178.56661123778343,177.73032211698765,0.0,0.0
32,New Mexico,NM,4,2115877,2985.570522294065,2793.1950405704783,57.09216556538967,54.540032336473246,0.0,0.0
33,New York,NY,4,19835913,2829.7563111917257,2754.796313131642,168.7696452389159,168.30079865746538,0.0,0.0
34,North Carolina,NC,4,10551162,2935.250164863358,2853.418961275139,45.33149998076041,44.47377454729631,0.0,0.0
