state_id,state_name,state_abbr,risk_level,population2021,daily_new_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,2,5039877,8.591479514281797,3.880480189723451,0.4563603437147375,0.2612497619816251,60.62945583791033,49.326580787586686
2,Alaska,AK,3,732673,0.0,26.205414966840596,0.0,0.13648653628562812,69.23784553272742,61.69682791641019
3,Arizona,AZ,3,7276316,0.0,19.913923474461523,0.0,0.8818565145695523,72.35565360272973,61.00835917516502
4,Arkansas,AR,1,3025891,1.1566840973452117,2.780762993209509,0.4957217560050907,0.29743305360305444,66.03416977016026,53.85398879206158
5,California,CA,2,39237836,5.968728754562306,6.006229002318797,0.10703954213988763,0.112136663194168,83.17849638802711,71.67970476251546
6,Colorado,CO,2,5812069,20.59507552301943,14.939356609250755,0.051616730634133905,0.01147038458536309,78.15359728179413,69.15096844170294
7,Connecticut,CT,2,3605597,35.16754645624567,13.209621438161678,0.0,0.09244886029507272,93.64604530123583,77.60656557013999
8,Delaware,DE,2,1003384,4.983137064174832,8.143869716308583,0.0,0.3986509651339866,79.97805426436938,66.34289564115035
9,District of Columbia,DC,2,1340100,0.0,6.012344494547316,0.0,0.02487376563938015,51.01940153719872,38.44026565181703
10,Florida,FL,2,21781128,9.948979685533274,6.853901886335469,0.5463445235710473,0.11936939170459859,77.61111362092909,65.57800404092937
11,Georgia,GA,3,10799566,8.84294794809347,18.64625194859021,0.6296549324296921,0.33951981650620655,63.84095434946182,53.35746825381686
12,Hawaii,HI,2,1441553,0.0,10.80184257632468,0.0,0.06936963122410346,85.4445171284025,76.4145334926985
13,Idaho,ID,2,1900923,11.20508300441417,5.681450537449438,0.3682421644643155,0.07014136465986963,57.1311936359337,50.453700649631784
14,Illinois,IL,2,12671469,23.635775773116755,10.010114623873298,0.05524221382698407,0.09601622879451993,76.37641697264934,68.25969427854024
15,Indiana,IN,1,6805985,5.935951959929385,-5.7176566969051095,0.05877180158345926,0.16896892955244538,60.46194636044599,53.96046273977977
16,Iowa,IA,2,3193079,0.0,3.373367389729027,0.0,0.22444376310973413,66.84880017061901,60.84218398605233
17,Kansas,KS,2,2934582,0.4770696473978236,2.098132837025122,0.27261122708447066,0.9314216925386081,73.52573552212888,60.43133229877372
18,Kentucky,KY,2,4509394,73.15838890990675,12.348824317793985,2.7054633061559934,0.07022377434011458,65.21938424542188,56.519678697403684
19,Louisiana,LA,1,4624047,5.384893362891856,2.2182176905085216,0.17300862210094317,0.18742600727602177,61.055218513133624,53.506463061469745
20,Maine,ME,2,1372247,0.0,14.772434242106973,0.0,0.08501870775936597,87.76605086402084,77.24083200764878
21,Maryland,MD,1,6165129,16.852850929802116,5.704897427357736,0.22708365064218444,0.054067535867186774,84.18826272734925,73.58223972280223
22,Massachusetts,MA,2,6984723,44.32530824772865,17.703943715039646,0.08590176017001677,0.08112944016057139,96.00386443385085,77.1800256073147
23,Michigan,MI,2,10050811,0.0,4.788526162572496,0.0,0.21225484523918847,66.23231697422229,59.41799124468662
