state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,1,5039877,1.0317712118767977,2.1457439763481756,0.05952526222366141,0.03637654913668197,0.0,0.0
2,Alaska,AK,1,732673,1.7743249717131653,1.7743249717131655,0.0,0.04549551209520936,0.0,0.0
3,Arizona,AZ,1,7276316,1.772875174745022,1.9083440419182298,0.05497287363550456,0.032067509620711,0.0,0.0
4,Arkansas,AR,1,3025891,1.8506945557523389,1.572146140473288,0.03304811706700605,0.027540097555838375,0.0,0.0
5,California,CA,1,39237836,2.961427332536891,2.1622715672407913,0.09429673950418672,0.04035220834638621,0.0,0.0
6,Colorado,CO,2,5812069,6.228418829852158,5.107598393225251,0.3097003838048034,0.11470384585363087,0.0,0.0
7,Connecticut,CT,2,3605597,15.448204555306653,9.944855971741394,0.9152437169212199,0.11093863235408728,0.0,0.0
8,Delaware,DE,2,1003384,5.481450770592316,3.061069910850254,0.29898822385048995,0.11627319816407942,0.0,0.0
9,District of Columbia,DC,2,1340100,7.014401910305201,3.8163463280991823,0.0,0.08705817973783052,0.0,0.0
10,Florida,FL,2,21781128,4.8069135813351815,3.459744732097569,0.05968469585229929,0.03978979723486619,0.0,0.0
11,Georgia,GA,2,10799566,10.037440393438033,3.9961923337607135,0.21297152126298408,0.10031267305865192,0.0,0.0
12,Hawaii,HI,1,1441553,1.387392624482069,1.3279329405756946,0.06936963122410346,0.0,0.0,0.0
13,Idaho,ID,2,1900923,5.839268607934145,3.404361234741529,0.10521204698980444,0.06137369407738593,0.0,0.0
14,Illinois,IL,2,12671469,7.276188735497044,5.024786674017714,0.1815101311458048,0.08943977476749802,0.0,0.0
15,Indiana,IN,2,6805985,5.58332115042863,3.790781202133122,0.24978015672970189,0.06611827678139166,0.0,0.0
16,Iowa,IA,1,3193079,2.317512344667952,1.6732618086984827,0.03131773438740476,0.02609811198950397,0.0,0.0
17,Kansas,KS,1,2934582,2.0786606065190885,1.6210631896272987,0.03407640338555883,0.03407640338555883,0.0,0.0
18,Kentucky,KY,1,4509394,2.4393521612881908,1.3717395919971254,0.15523150117288487,0.029567904985311404,0.0,0.0
19,Louisiana,LA,3,4624047,26.23243232605551,11.891253329759468,1.1678081991813665,0.5046084811277509,0.0,0.0
20,Maine,ME,1,1372247,2.040448986224783,1.925933992099923,0.14574635615891307,0.03643658903972827,0.0,0.0
21,Maryland,MD,2,6165129,4.00640440775854,3.042457482583553,0.0486607822804681,0.029737144726952727,0.0,0.0
22,Massachusetts,MA,3,6984723,12.427121304595758,11.169274102106227,0.47245968093509216,0.10737720021252095,0.0,0.0
23,Michigan,MI,2,10050811,11.153328820927982,8.297837856069524,0.6666128733293264,0.2868756892685907,0.0,0.0
24,Minnesota,MN,1,5707390,0.9286206129246468,0.9136024898045717,0.035042287280175353,0.026281715460131513,0.0,0.0
25,Mississippi,MS,1,2949965,3.0169849472790355,2.98792891247378,0.1355948290911926,0.08474676818199539,0.0,0.0
