state_id,state_name,state_abbr,risk_level,population2021,daily_new_cases_per_100k,7d_rolling_avg_new_cases_per_100k,daily_new_deaths_per_100k,7d_rolling_avg_new_deaths_per_100k,daily_percentage_of_people_who_received_at_least_one_dose,daily_percentage_of_people_who_are_fully_vaccinated
1,Alabama,AL,2,5039877,0.0,12.90847829364543,0.0,0.04299046716153324,61.26613804265462,49.9706441248467
2,Alaska,AK,3,732673,0.0,47.8092838531943,0.0,0.0,69.8867025262293,62.57293499282763
3,Arizona,AZ,3,7276316,0.0,22.574217895036835,0.0,0.09162145605917427,73.60473349425726,61.988429309557205
4,Arkansas,AR,2,3025891,12.426092017194275,11.193869366553049,0.23133681946904236,0.18176464386853328,66.82719238730014,54.58190661857946
5,California,CA,3,39237836,0.16310787373697164,39.298803328501606,0.002548560527140182,0.11001286275488449,83.10508000492179,73.06568333686904
6,Colorado,CO,3,5812069,54.78255677969411,53.988642303750055,0.017205576878044634,0.09749826897558626,78.97034601619492,69.89700225513496
7,Connecticut,CT,2,3605597,0.0,35.06849410592952,0.0,0.06933664522130455,95.11614858787601,78.8344620876931
8,Delaware,DE,3,1003384,0.0,51.326311761000774,0.0,0.2823777669699072,81.18337545745197,67.6137949179975
9,District of Columbia,DC,3,1340100,0.0,21.97064184975535,0.0,0.0,53.77912096112231,41.29744048951571
10,Florida,FL,3,21781128,0.0,37.71876015131737,0.0,0.10406562353734235,78.61382110237817,66.39243385374715
11,Georgia,GA,2,10799566,0.0,18.184593185107097,0.0,0.061730875728401184,64.57890993026942,54.126045435529534
12,Hawaii,HI,3,1441553,0.0,87.41564528968807,0.0,0.0578080260200862,86.1997443035393,77.17572645612059
13,Idaho,ID,2,1900923,0.0,12.708112247125664,0.0,0.035070682329934814,58.23460497873928,52.258981557906345
14,Illinois,IL,3,12671469,0.0,41.63008138316763,0.0,0.07760215751885857,76.46887665510606,69.0865991938267
15,Indiana,IN,2,6805985,0.0,18.437553753896648,0.0,0.02693707572575216,61.052720509962924,54.61468104910604
16,Iowa,IA,2,3193079,0.0,11.923108877490526,0.0,0.08351395836641269,67.35483212285071,61.461899314110305
17,Kansas,KS,3,2934582,0.0,14.803763242212057,0.0,0.8916658885887894,74.29299982075813,61.400090370621776
18,Kentucky,KY,3,4509394,5.965324830786575,24.108402529094974,0.0,0.19958335865085197,65.78161056674135,57.086384556328404
19,Louisiana,LA,3,4624047,0.0,20.75794521243281,0.0,0.04325215552523579,61.5585438469808,53.98612946624461
20,Maine,ME,3,1372247,34.61475958774186,36.582335395887185,-0.07287317807945654,0.04858211871963769,89.27284956716976,78.42079450711132
21,Maryland,MD,3,6165129,0.0,35.69384239277765,0.0,0.11624520211445157,85.2357833875009,74.59394604719544
22,Massachusetts,MA,3,6984723,0.0,46.6017048922341,0.0,0.22907136045337803,97.6657771539401,78.49502406895735
23,Michigan,MI,3,10050811,0.0,36.90960148105746,0.0,0.23049549600193123,66.79753504468445,60.04753248270214
24,Minnesota,MN,3,5707390,0.0,30.35913588723192,0.0,0.14892972094074522,74.47146594152494,68.63419181096788
25,Mississippi,MS,2,2949965,0.0,13.14785574937814,0.0,0.005649784545466358,60.362512775575304,52.504283949131604
26,Missouri,MO,3,6168187,-0.016212219246919717,20.888286483995564,0.0,0.3566688234322338,66.12755093190268,56.081000786779
27,Montana,MT,2,1104271,0.0,16.649639704125423,0.0,0.24148661575525088,63.40599363743139,55.20021806241403
28,Nebraska,NE,3,1963692,0.0,12.156401600367357,0.0,0.37344620914753096,69.4621152400682,62.86102912269338
29,Nevada,NV,2,3143991,0.0,19.788315460917577,0.0,0.22794806558500538,74.11210782728067,59.897340673049
30,New Hampshire,NH,3,1388992,0.0,34.25917088486779,0.0,0.1679875286058763,87.032178731051,69.57268292401973
31,New Jersey,NJ,3,9267130,43.92945820334882,50.24517530546905,0.16186241047659847,0.1240945146987255,87.10503683448921,72.91042642112498
32,New Mexico,NM,3,2115877,0.0,30.591840370953243,0.0,0.8113263042542957,87.52625979676513,70.91362116039826
33,New York,NY,3,19835913,0.0,43.88648868487029,0.0,0.15124083272597535,88.8416378918379,75.88723039872175
34,North Carolina,NC,3,10551162,0.0,38.85963325312281,0.0,0.026853282447310858,84.4601286569195,61.521043843322666
